training/entropy,eval/episode_reward_survive,_timestamp,_runtime,training/alpha_loss,eval/episode_reward_ctrl,_step,eval/episode_reward_near,render,training/actor_loss,eval/episode_reward_dist,eval/episode_success,eval/episode_success_easy,step,training/sps,eval/episode_dist,training/critic_loss,eval/episode_success_any,eval/episode_reward,training/log_alpha,eval/episode_success_hard
0.0,838.0771484375,1773981863.2012649,2931.471681165,3.256478157709353e-05,-1763.654296875,45774848.0,0.0,,-28.007823944091797,0.0,1.337890625,36.5478515625,45774848.0,28428.114214333484,2794.352294921875,0.10873856395483017,0.00390625,1.337890625,0.0,0.0
0.0,806.6103515625,1773981875.199774,2943.419684835,-3.086099468418979e-06,-1706.698486328125,46028800.0,0.0,,-28.066871643066406,0.0,0.6494140625,25.470703125,46028800.0,28445.08260550566,2625.94384765625,0.11504554003477097,0.001953125,0.6494140625,0.0,0.0
0.0,667.6513671875,1773981887.1478007,2955.438887299,-1.7829333955887705e-05,-1425.5242919921875,46282752.0,0.0,,-27.96364974975586,0.0,0.1484375,68.98046875,46282752.0,28433.878660283117,2095.09326171875,0.10526926815509796,0.001953125,0.1484375,0.0,0.0
0.0,881.5830078125,1773981899.1669233,2967.381581339,4.5340548240346834e-05,-1987.7716064453125,46536704.0,0.0,,-26.75743293762207,0.0,0.974609375,37.099609375,46536704.0,28327.38966919497,2904.20751953125,0.10457562655210495,0.0029296875,0.974609375,0.0,0.0
0.0,741.0986328125,1773981942.3871393,2998.658422268,-1.4754093172086868e-05,-1587.6517333984375,46790656.0,0.0,"{'size': 4113617.0, '_type': 'html-file', 'sha256': '187c7c2dfee07afd81e3b64ce0a008cdf479f44d2b24aef1ab52c682486b8554', 'path': 'media/html/render_46790656_187c7c2dfee07afd81e3.html'}",-27.680456161499023,0.0,0.0,10.1533203125,46790656.0,28434.364449715606,2494.61279296875,0.10608851164579391,0.0,0.0,0.0,0.0
0.0,775.1181640625,1773981942.5959842,3010.878433684,-1.4311161976365838e-05,-1651.1871337890625,47044608.0,0.0,,-27.564701080322266,0.0,0.75390625,20.3740234375,47044608.0,28412.65752526632,2527.3720703125,0.11413576453924179,0.0029296875,0.75390625,0.0,0.0
0.0,842.52734375,1773981954.606026,3022.867261151,3.737646693480201e-05,-1771.4774169921875,47298560.0,0.0,,-26.94317626953125,0.0,0.4267578125,16.4384765625,47298560.0,28254.417250806444,2809.15966796875,0.1053190752863884,0.001953125,0.4267578125,0.0,0.0
0.0,929.9736328125,1773981966.5953212,3034.881503382,-1.0177500371355563e-05,-2097.733154296875,47552512.0,0.0,,-27.251384735107422,0.0,0.0,20.4990234375,47552512.0,28414.05137258845,3106.2900390625,0.10845446586608887,0.0,0.0,0.0,0.0
0.0,789.310546875,1773981978.6096008,3046.876393976,2.0057279925822513e-06,-1682.850341796875,47806464.0,0.0,,-26.201066970825195,0.0,0.0,25.505859375,47806464.0,28288.957327107146,2597.57763671875,0.10900502651929855,0.0,0.0,0.0,0.0
0.0,913.1640625,1773982023.2920666,3079.563365248,4.6662673412356526e-05,-1858.3118896484375,48060416.0,0.0,"{'sha256': '70bc747f60ae58581009210c6008d87669cc7220883c522d39c2ed400aa90d7e', 'path': 'media/html/render_48060416_70bc747f60ae58581009.html', 'size': 4168645.0, '_type': 'html-file'}",-27.25132942199707,0.0,0.73828125,54.3642578125,48060416.0,28410.132425362954,3039.14892578125,0.10571721196174622,0.0068359375,0.73828125,0.0,0.0
0.0,882.1669921875,1773982023.5395482,3091.82741623,-1.827591040637344e-05,-1727.271240234375,48314368.0,0.0,,-26.602821350097656,0.0,0.0,32.150390625,48314368.0,28310.47482808158,2958.9970703125,0.11458975076675415,0.0,0.0,0.0,0.0
0.0,746.4892578125,1773982035.5556262,3103.802042035,1.4889879821566865e-05,-1543.357177734375,48568320.0,0.0,,-27.63762855529785,0.0,0.00390625,8.6650390625,48568320.0,28391.193337673056,2463.30810546875,0.11474567651748657,0.0009765625,0.00390625,0.0,0.0
0.0,908.9462890625,1773982047.5296671,3115.765034313,5.4338866902980953e-05,-1886.941162109375,48822272.0,0.0,,-27.267915725708008,0.0,1.658203125,36.50390625,48822272.0,28405.807756853224,2991.0029296875,0.11607741564512253,0.0087890625,1.658203125,0.0,0.0
0.0,839.2958984375,1773982059.493136,3127.728256794,-3.870920409099199e-05,-1727.318115234375,49076224.0,0.0,,-27.68059539794922,0.0,0.1083984375,10.7314453125,49076224.0,28507.79519226917,2864.599609375,0.11525137722492218,0.001953125,0.1083984375,0.0,0.0
0.0,889.8681640625,1773982103.9404175,3160.211754677,-4.704928142018616e-05,-1792.79248046875,49330176.0,0.0,"{'sha256': '06ac1a4c765a5ec6898b8078161e28e89a489d5036f56a74d50edcf299be98cd', 'path': 'media/html/render_49330176_06ac1a4c765a5ec6898b.html', 'size': 4055981.0, '_type': 'html-file'}",-28.076417922973633,0.0,0.7412109375,32.373046875,49330176.0,28451.323586080038,2930.372314453125,0.11754769831895828,0.001953125,0.7412109375,0.0,0.0
0.0,810.0205078125,1773982104.1348674,3172.397447084,8.016022184165195e-05,-1665.1083984375,49584128.0,0.0,,-28.62600326538086,0.0,0.580078125,28.60546875,49584128.0,28541.67606285433,2663.965087890625,0.12966495752334595,0.001953125,0.580078125,0.0,0.0
0.0,845.447265625,1773982116.1255054,3184.363827577,-1.1798459127021488e-05,-1825.694580078125,49838080.0,0.0,,-28.32927131652832,0.0,0.9072265625,39.2275390625,49838080.0,28402.13115753725,2730.78955078125,0.11761873215436935,0.0029296875,0.9072265625,0.0,0.0
0.0,844.87890625,1773982128.0919154,3196.34248646,-0.00011516544327605516,-1584.7347412109375,50092032.0,0.0,,-28.415454864501953,0.0,0.00390625,27.83984375,50092032.0,28501.05581776653,2818.9580078125,0.12328801304101944,0.0009765625,0.00390625,0.0,0.0
0.0,946.673828125,1773982140.0706062,3208.276154548,0.00010294612002326176,-1977.034423828125,50345984.0,0.0,,-27.997377395629883,0.0,0.0,9.92578125,50345984.0,28398.073914897697,3144.634765625,0.1188543438911438,0.0,0.0,0.0,0.0
0.0,896.3564453125,1773982183.2632291,3239.534552542,2.1883997760596685e-05,-1909.7076416015625,50599936.0,0.0,"{'sha256': '8a82a8b3c303e5c2f23636acbf13a8da0ad1021b78c8efd1884a244723e9f915', 'path': 'media/html/render_50599936_8a82a8b3c303e5c2f236.html', 'size': 4150217.0, '_type': 'html-file'}",-29.858789443969727,0.0,0.1181640625,47.658203125,50599936.0,28606.182432110156,2983.1845703125,0.12582847476005554,0.0009765625,0.1181640625,0.0,0.0
0.0,854.3720703125,1773982183.466157,3251.735036679,2.719106305448804e-05,-1725.0380859375,50853888.0,0.0,,-28.688257217407227,0.0,0.52734375,18.5673828125,50853888.0,28457.06399730271,2847.23828125,0.12660646438598633,0.0009765625,0.52734375,0.0,0.0
0.0,903.005859375,1773982195.4631212,3263.68051187,-2.5366754925926216e-05,-1840.4326171875,51107840.0,0.0,,-28.1796875,0.0,0.001953125,25.03125,51107840.0,28439.016724055895,3073.548828125,0.1259952187538147,0.0009765625,0.001953125,0.0,0.0
0.0,902.056640625,1773982207.4085722,3275.619765325,2.590502299426589e-05,-1877.08203125,51361792.0,0.0,,-29.13770294189453,0.0,0.673828125,17.0185546875,51361792.0,28586.517745831407,3042.22900390625,0.1215272843837738,0.0029296875,0.673828125,0.0,0.0
0.0,893.2783203125,1773982219.3477252,3276.468720705,1.7661232050159015e-05,-1838.6944580078125,51615744.0,0.0,,-29.52474021911621,0.0,0.0,22.318359375,51615744.0,28578.86846577321,2956.619140625,0.11979979276657104,0.0,0.0,0.0,0.0
