_timestamp,training/entropy,eval/episode_reward,eval/episode_success,_runtime,training/actor_loss,training/critic_loss,step,eval/episode_dist,render,eval/episode_reward_survive,eval/episode_success_any,eval/episode_success_easy,training/alpha_loss,eval/episode_reward_near,eval/episode_success_hard,_step,training/sps,training/log_alpha,eval/episode_reward_dist,eval/episode_reward_ctrl
1773991725.5224667,0.0,0.0,0.0,2927.262098346,-28.1664981842041,0.0986839085817337,45774848.0,2384.92626953125,,705.6337890625,0.0,3.25390625,3.851407382171601e-05,0.0,0.0,45774848.0,28561.289805019904,0.0,0.0,-1547.078857421875
1773991737.5056195,0.0,0.0,0.0,2939.160077394,-27.11891746520996,0.09842389076948166,46028800.0,3074.54833984375,,898.314453125,0.0,5.6845703125,1.0389841918367893e-05,0.0,0.0,46028800.0,28471.16336973951,0.0,0.0,-1885.26708984375
1773991749.4033594,0.0,0.6279296875,0.6279296875,2951.089796618,-28.531536102294922,0.11548793315887451,46282752.0,2589.081298828125,,762.28515625,0.0029296875,17.5732421875,-1.2566323675855529e-05,0.0,0.0,46282752.0,28593.4311599635,0.0,0.0,-1615.68115234375
1773991761.3329885,0.0,0.07421875,0.07421875,2963.013817019,-28.685651779174805,0.10373733192682266,46536704.0,3052.1455078125,,888.44921875,0.0009765625,14.5625,-1.0277339242747985e-05,0.0,0.0,46536704.0,28610.68437629477,0.0,0.0,-1837.2708740234375
1773991806.1148381,0.0,0.0,0.0,2995.870910081,-27.026960372924805,0.10026542842388153,46790656.0,2029.470458984375,"{'path': 'media/html/render_46790656_ac0e4beb5e5b7b3e888b.html', 'size': 4157565.0, '_type': 'html-file', 'sha256': 'ac0e4beb5e5b7b3e888b75109c53731d7a4621621d42cae86596461b11c73cb9'}",594.1494140625,0.0,13.9443359375,9.052720088220667e-06,0.0,0.0,46790656.0,28493.01316946525,0.0,0.0,-1191.101318359375
1773991806.325228,0.0,0.072265625,0.072265625,3008.011835506,-28.732006072998047,0.10427426546812057,47044608.0,2249.50146484375,,684.1220703125,0.001953125,13.845703125,7.097104116837727e-06,0.0,0.0,47044608.0,28619.088106842686,0.0,0.0,-1465.089111328125
1773991818.2547305,0.0,0.2177734375,0.2177734375,3019.930300395,-28.5581111907959,0.1144668459892273,47298560.0,2790.7177734375,,821.197265625,0.0029296875,30.080078125,-1.5533241821685806e-05,0.0,0.0,47298560.0,28493.368356043233,0.0,0.0,-1731.87646484375
1773991830.1736374,0.0,0.71875,0.71875,3031.845299344,-28.54941749572754,0.10453997552394867,47552512.0,2242.95947265625,,661.2392578125,0.001953125,21.85546875,3.450047415753943e-06,0.0,0.0,47552512.0,28629.775935758462,0.0,0.0,-1299.791015625
1773991842.0887916,0.0,0.5888671875,0.5888671875,3043.801089056,-28.788969039916992,0.10756656527519226,47806464.0,2723.723388671875,,794.9111328125,0.001953125,13.5927734375,4.229959085932933e-05,0.0,0.0,47806464.0,28596.984707708005,0.0,0.0,-1642.6103515625
1773991885.368867,0.0,0.49609375,0.49609375,3075.124970106,-27.246442794799805,0.10180986672639847,48060416.0,2853.25244140625,"{'path': 'media/html/render_48060416_81da9181499a71d922fd.html', 'size': 4114697.0, '_type': 'html-file', 'sha256': '81da9181499a71d922fd64183138eaa13d5c1211e25bce1a7639b20a2870c3b1'}",845.7001953125,0.0048828125,25.9755859375,4.489205457502976e-05,0.0,0.0,48060416.0,28530.457046798787,0.0,0.0,-1784.178955078125
1773991885.628765,0.0,0.6962890625,0.6962890625,3087.366042223,-28.241016387939453,0.10750702023506165,48314368.0,2823.447021484375,,831.865234375,0.001953125,16.0205078125,-6.897364073665813e-06,0.0,0.0,48314368.0,28585.27339479677,0.0,0.0,-1717.583984375
1773991897.6092849,0.0,1.552734375,1.552734375,3099.287451633,-27.980300903320312,0.10592923313379288,48568320.0,2407.0029296875,,729.9560546875,0.001953125,28.0458984375,-7.546068809460849e-05,0.0,0.0,48568320.0,28498.954181554243,0.0,0.0,-1540.6573486328125
1773991909.5303104,0.0,0.0,0.0,3111.216355341,-28.075775146484375,0.09891057014465332,48822272.0,2522.0634765625,,766.5751953125,0.0,39.330078125,6.228265556273982e-05,0.0,0.0,48822272.0,28574.63102556386,0.0,0.0,-1581.8863525390625
1773991921.459695,0.0,0.2041015625,0.2041015625,3123.147312513,-27.77361488342285,0.10897804796695709,49076224.0,2441.393310546875,,744.4189453125,0.0029296875,38.76171875,-5.58827082386415e-07,0.0,0.0,49076224.0,28619.754805001514,0.0,0.0,-1562.1231689453125
1773991965.877795,0.0,0.8818359375,0.8818359375,3155.633834562,-27.96913719177246,0.10215628892183304,49330176.0,2751.222412109375,"{'path': 'media/html/render_49330176_eb220adf2f842a72c69e.html', 'size': 4111281.0, '_type': 'html-file', 'sha256': 'eb220adf2f842a72c69ea90446dacb49f10189aefe9d53e1ef109e1b9cae4fa6'}",810.630859375,0.0009765625,14.36328125,1.739313120197039e-05,0.0,0.0,49330176.0,28556.25216223783,0.0,0.0,-1690.6842041015625
1773991966.0728455,0.0,0.0,0.0,3167.790131485,-27.156280517578125,0.10001371800899506,49584128.0,2868.603515625,,867.021484375,0.0,26.6845703125,9.973358828574419e-06,0.0,0.0,49584128.0,28578.10859345407,0.0,0.0,-1784.02685546875
1773991978.0336368,0.0,1.1796875,1.1796875,3179.74416386,-27.556684494018555,0.10549808293581009,49838080.0,2668.392578125,,779.310546875,0.001953125,11.5107421875,-3.905237826984376e-05,0.0,0.0,49838080.0,28484.99334129195,0.0,0.0,-1561.225341796875
1773991989.9874272,0.0,2.2958984375,2.2958984375,3191.683133055,-27.24294662475586,0.10665971040725708,50092032.0,2543.08154296875,,776.720703125,0.0068359375,47.7138671875,3.242859020247124e-05,0.0,0.0,50092032.0,28540.440965656864,0.0,0.0,-1608.782470703125
1773992001.925959,0.0,0.068359375,0.068359375,3203.598283138,-26.964998245239258,0.10583263635635376,50345984.0,2935.01708984375,,880.0087890625,0.0009765625,26.583984375,-1.07665346149588e-05,0.0,0.0,50345984.0,28521.898304503815,0.0,0.0,-1824.798583984375
1773992045.0670228,0.0,0.0078125,0.0078125,3234.823151554,-28.382434844970703,0.10163075476884842,50599936.0,3057.76513671875,"{'size': 4113577.0, '_type': 'html-file', 'sha256': '32b02361a3e43993abb6f8caeee8e36902531c2451fa31b68ca360690e295c21', 'path': 'media/html/render_50599936_32b02361a3e43993abb6.html'}",914.2666015625,0.0009765625,27.552734375,6.980552279856056e-05,0.0,0.0,50599936.0,28663.61740232496,0.0,0.0,-1928.6539306640625
1773992045.280549,0.0,1.1474609375,1.1474609375,3247.023206912,-27.982666015625,0.10067951679229736,50853888.0,3007.33642578125,,880.6142578125,0.0029296875,16.9970703125,4.3182732042623684e-05,0.0,0.0,50853888.0,28563.240559874455,0.0,0.0,-1809.666748046875
1773992057.266478,0.0,0.0068359375,0.0068359375,3258.968962855,-27.335412979125977,0.11511316150426865,51107840.0,2876.03564453125,,852.966796875,0.0009765625,33.4970703125,-2.1940304577583447e-05,0.0,0.0,51107840.0,28479.74194370184,0.0,0.0,-1767.80078125
1773992069.2123742,0.0,1.240234375,1.240234375,3270.893625144,-27.215068817138672,0.10393504798412323,51361792.0,2815.837890625,,856.84375,0.001953125,25.560546875,1.2979038729099557e-05,0.0,0.0,51361792.0,28578.101692679717,0.0,0.0,-1785.023193359375
1773992081.1369002,0.0,0.07421875,0.07421875,3271.748194592,-28.183826446533203,0.09896330535411835,51615744.0,2985.7138671875,,888.873046875,0.0009765625,31.875,-2.234088469776907e-06,0.0,0.0,51615744.0,28638.321784360956,0.0,0.0,-1759.2869873046875
