training/entropy,eval/episode_dist,_runtime,eval/episode_reward_near,step,eval/episode_reward_survive,_step,_timestamp,eval/episode_success_hard,eval/episode_reward,eval/episode_reward_dist,eval/episode_success,render,eval/episode_success_any,training/log_alpha,training/critic_loss,eval/episode_success_easy,training/alpha_loss,eval/episode_reward_ctrl,training/sps,training/actor_loss
0.0,26.955976486206055,1894.21767503,0.0,47298560.0,0.0,47298560.0,1773908153.9544609,0.0,978.7392578125,-26.955976486206055,978.7392578125,,1.0,0.0,0.02750369906425476,0.0,2.6847187655221205e-06,0.0,33899.75370353715,-98.31253814697266
0.0,26.222436904907227,1902.427778122,0.0,47552512.0,0.0,47552512.0,1773908162.166704,0.0,980.138671875,-26.222436904907227,980.138671875,,1.0,0.0,0.026293566450476646,0.0,4.06055823987117e-06,0.0,33893.65253847622,-98.3138656616211
0.0,27.599994659423828,1910.601592811,0.0,47806464.0,0.0,47806464.0,1773908170.377035,0.0,979.5361328125,-27.599994659423828,979.5361328125,,1.0,0.0,0.024284929037094116,0.0,6.158384621812729e-06,0.0,33898.8366626049,-98.37623596191406
0.0,27.156566619873047,1928.334126966,0.0,48060416.0,0.0,48060416.0,1773908196.2838244,0.0,979.3837890625,-27.156566619873047,979.3837890625,"{'_type': 'html-file', 'sha256': 'bf6869835340dcabe0647b9054ac0164ef2b905b0866e839a4cfbead365d49d4', 'path': 'media/html/render_48060416_bf6869835340dcabe064.html', 'size': 910485}",1.0,0.0,0.029773591086268425,0.0,-3.22535629493359e-06,0.0,34064.78349521872,-98.27914428710938
0.0,27.3331298828125,1936.71775038,0.0,48314368.0,0.0,48314368.0,1773908196.441171,0.0,977.1279296875,-27.3331298828125,977.1279296875,,1.0,0.0,0.02558864653110504,0.0,9.222557082466665e-07,0.0,33915.950345850375,-98.23929595947266
0.0,26.16134262084961,1944.918106325,0.0,48568320.0,0.0,48568320.0,1773908204.6669633,0.0,980.7392578125,-26.16134262084961,980.7392578125,,1.0,0.0,0.026692066341638565,0.0,4.202342552162008e-06,0.0,33858.15384712213,-98.25492858886719
0.0,26.90899658203125,1953.102409623,0.0,48822272.0,0.0,48822272.0,1773908212.8674202,0.0,981.482421875,-26.90899658203125,981.482421875,,1.0,0.0,0.029339514672756195,0.0,-2.9877605811634567e-06,0.0,33944.30064230349,-98.30670928955078
0.0,28.285350799560547,1961.309846071,0.0,49076224.0,0.0,49076224.0,1773908221.0516932,0.0,977.6552734375,-28.285350799560547,977.6552734375,,1.0,0.0,0.026612218469381332,0.0,1.2181163583591115e-05,0.0,34023.49296726081,-98.34456634521484
0.0,29.209793090820312,1978.130051821,0.0,49330176.0,0.0,49330176.0,1773908246.0797045,0.0,979.2490234375,-29.209793090820312,979.2490234375,"{'path': 'media/html/render_49330176_24b0093d72c4b50a231a.html', 'size': 912089, '_type': 'html-file', 'sha256': '24b0093d72c4b50a231a6880a746205b5636048bef98cacb511b7d7f8ba9dc9d'}",1.0,0.0,0.028223350644111633,0.0,-4.028925104648806e-06,0.0,33929.1111833484,-98.33119201660156
0.0,28.07931900024414,1986.479977261,0.0,49584128.0,0.0,49584128.0,1773908246.230987,0.0,981.736328125,-28.07931900024414,981.736328125,,1.0,0.0,0.024439480155706406,0.0,-6.347977887344314e-06,0.0,33912.91492848229,-98.36174011230469
0.0,25.970909118652344,1994.673926854,0.0,49838080.0,0.0,49838080.0,1773908254.4291856,0.0,980.087890625,-25.970909118652344,980.087890625,,0.9990234375,0.0,0.024178452789783478,0.0,1.657965731283184e-05,0.0,33988.19043410674,-98.38311767578125
0.0,27.792808532714844,2002.888544473,0.0,50092032.0,0.0,50092032.0,1773908262.6229832,0.0,980.1728515625,-27.792808532714844,980.1728515625,,1.0,0.0,0.025657162070274353,0.0,4.681259270000737e-06,0.0,33982.99195691022,-98.350830078125
0.0,28.531095504760742,2011.10796928,0.0,50345984.0,0.0,50345984.0,1773908270.8378189,0.0,979.978515625,-28.531095504760742,979.978515625,,1.0,0.0,0.02480446547269821,0.0,-4.150014774495503e-06,0.0,33900.58771442844,-98.31277465820312
0.0,26.775514602661133,2028.771201366,0.0,50599936.0,0.0,50599936.0,1773908296.7208614,0.0,978.189453125,-26.775514602661133,978.189453125,"{'path': 'media/html/render_50599936_9308d9e15dec70c20ef4.html', 'size': 912989, '_type': 'html-file', 'sha256': '9308d9e15dec70c20ef41f5121599b63d79390c002fb8f789e49ab62ac32a0be'}",1.0,0.0,0.02809525467455387,0.0,2.1983667011227226e-06,0.0,33867.3895536196,-98.27418518066406
0.0,26.78742027282715,2037.136231925,0.0,50853888.0,0.0,50853888.0,1773908296.8789258,0.0,981.3671875,-26.78742027282715,981.3671875,,1.0,0.0,0.02760223113000393,0.0,-1.4149449270917103e-05,0.0,33817.11655193081,-98.2422866821289
0.0,29.457454681396484,2045.339700123,0.0,51107840.0,0.0,51107840.0,1773908305.0854423,0.0,975.56640625,-29.457454681396484,975.56640625,,1.0,0.0,0.024227436631917953,0.0,2.441515971440822e-05,0.0,33955.46027659712,-98.27891540527344
0.0,25.630706787109375,2053.541525963,0.0,51361792.0,0.0,51361792.0,1773908313.288861,0.0,980.5537109375,-25.630706787109375,980.5537109375,,1.0,0.0,0.02705790475010872,0.0,-3.0082360353844706e-06,0.0,33942.71705138039,-98.26580047607422
0.0,26.831892013549805,2054.203863109,0.0,51615744.0,0.0,51615744.0,1773908321.4907088,0.0,978.607421875,-26.831892013549805,978.607421875,,1.0,0.0,0.023144256323575974,0.0,-3.1212496196530992e-06,0.0,33945.24718967059,-98.2979736328125
