eval/episode_reward_survive,training/critic_loss,training/sps,_runtime,eval/episode_reward_near,training/log_alpha,render,eval/episode_dist,training/actor_loss,training/entropy,eval/episode_reward,step,_timestamp,eval/episode_reward_ctrl,eval/episode_success_any,eval/episode_success_hard,eval/episode_success,eval/episode_success_easy,training/alpha_loss,eval/episode_reward_dist,_step
0.0,0.02321089617908001,33865.78728883162,1912.366464901,0.0,0.0,,27.779644012451172,-98.66767883300781,0.0,976.0537109375,47806464.0,1773897777.0783515,0.0,1.0,0.0,976.0537109375,0.0,1.1365329555701464e-05,-27.779644012451172,47806464.0
0.0,0.02485692873597145,33858.90831838297,1930.207275919,0.0,0.0,"{'sha256': '3c41126e95b02b5376b56b69823836f3408f7d72c6344cf7da18f5f2252779f9', 'path': 'media/html/render_48060416_3c41126e95b02b5376b5.html', 'size': 910105, '_type': 'html-file'}",28.27044677734375,-98.6010513305664,0.0,973.9833984375,48060416.0,1773897803.1406336,0.0,1.0,0.0,973.9833984375,0.0,-1.1966584679612424e-05,-28.27044677734375,48060416.0
0.0,0.02652869187295437,33886.65874949654,1938.585974216,0.0,0.0,,27.653976440429688,-98.64999389648438,0.0,975.9052734375,48314368.0,1773897803.3020842,0.0,1.0,0.0,975.9052734375,0.0,1.0893691069213673e-05,-27.653976440429688,48314368.0
0.0,0.026361282914876938,33916.91259262693,1946.809193231,0.0,0.0,,26.839719772338867,-98.7024917602539,0.0,977.6533203125,48568320.0,1773897811.5187962,0.0,1.0,0.0,977.6533203125,0.0,1.3633958587888628e-05,-26.839719772338867,48568320.0
0.0,0.02649662271142006,33844.60492115538,1955.009845621,0.0,0.0,,28.03218650817871,-98.67442321777344,0.0,969.4296875,48822272.0,1773897819.7417982,0.0,1.0,0.0,969.4296875,0.0,-1.2089046322216745e-05,-28.03218650817871,48822272.0
0.0,0.027447950094938278,33952.15371495956,1963.261981258,0.0,0.0,,29.49655532836914,-98.65577697753906,0.0,967.732421875,49076224.0,1773897827.9421382,0.0,1.0,0.0,967.732421875,0.0,1.26704583180981e-06,-29.49655532836914,49076224.0
0.0,0.02293459139764309,33711.165983276835,1980.18517327,0.0,0.0,"{'path': 'media/html/render_49330176_4e79bccb9b9712134ab0.html', 'size': 909893, '_type': 'html-file', 'sha256': '4e79bccb9b9712134ab0a040bb8b3ed653b0f52bf68e6f0c70372e639bef58d0'}",27.969221115112305,-98.71307373046875,0.0,977.0654296875,49330176.0,1773897853.1185763,0.0,1.0,0.0,977.0654296875,0.0,8.391977644350845e-06,-27.969221115112305,49330176.0
0.0,0.022839704528450966,33910.80093174229,1988.573973929,0.0,0.0,,27.402416229248047,-98.70207977294922,0.0,976.19140625,49584128.0,1773897853.2943141,0.0,1.0,0.0,976.19140625,0.0,2.267322088300716e-06,-27.402416229248047,49584128.0
0.0,0.024460794404149055,33927.85321329789,1996.805666072,0.0,0.0,,28.29940414428711,-98.68602752685547,0.0,971.6962890625,49838080.0,1773897861.50679,0.0,1.0,0.0,971.6962890625,0.0,-2.832386780937668e-05,-28.29940414428711,49838080.0
0.0,0.028519349172711372,33810.38075750736,2005.013691905,0.0,0.0,,28.482200622558594,-98.65584564208984,0.0,974.064453125,50092032.0,1773897869.7385116,0.0,1.0,0.0,974.064453125,0.0,3.803955769399181e-05,-28.482200622558594,50092032.0
0.0,0.02170662395656109,33909.21722639299,2013.250761928,0.0,0.0,,29.289791107177734,-98.73099517822266,0.0,974.1484375,50345984.0,1773897877.9466307,0.0,1.0,0.0,974.1484375,0.0,8.619148843536095e-07,-29.289791107177734,50345984.0
0.0,0.024971256032586098,33782.524702144845,2030.977579064,0.0,0.0,"{'path': 'media/html/render_50599936_5c60d1b317881f3fab31.html', 'size': 906745, '_type': 'html-file', 'sha256': '5c60d1b317881f3fab317bfc14e13308f1b3a272ed9dcb5144d9d4c1a2c37b2f'}",30.243501663208008,-98.69499969482422,0.0,974.6904296875,50599936.0,1773897903.9109547,0.0,1.0,0.0,974.6904296875,0.0,3.2484103940078057e-06,-30.243501663208008,50599936.0
0.0,0.04100409895181656,33783.25116212878,2039.380485692,0.0,0.0,,31.278648376464844,-98.68988800048828,0.0,973.4375,50853888.0,1773897904.067557,0.0,1.0,0.0,973.4375,0.0,1.3793607649859041e-05,-31.278648376464844,50853888.0
0.0,0.03733315318822861,33767.46038074056,2047.599946501,0.0,0.0,,30.104825973510742,-98.60704040527344,0.0,956.84375,51107840.0,1773897912.3128467,0.0,1.0,0.0,956.84375,0.0,-9.339582902612165e-06,-30.104825973510742,51107840.0
0.0,0.036276042461395264,33859.5864025559,2055.812261637,0.0,0.0,,30.701244354248047,-98.53302764892578,0.0,975.7890625,51361792.0,1773897920.5328007,0.0,1.0,0.0,975.7890625,0.0,3.943804586015176e-06,-30.701244354248047,51361792.0
0.0,0.025707393884658813,33893.6007699528,2056.415323813,0.0,0.0,,28.020843505859375,-98.56131744384766,0.0,972.5986328125,51615744.0,1773897928.745228,0.0,1.0,0.0,972.5986328125,0.0,1.9846842405968346e-05,-28.020843505859375,51615744.0
