_runtime,eval/episode_success_any,training/log_alpha,eval/episode_reward,training/alpha_loss,render,_timestamp,eval/episode_success_easy,_step,eval/episode_success_hard,eval/episode_dist,training/entropy,training/actor_loss,eval/episode_reward_dist,training/critic_loss,training/sps,eval/episode_reward_survive,eval/episode_reward_near,eval/episode_reward_ctrl,step,eval/episode_success
5080.110607864,0.13671875,0.0,100.2099609375,-1.5358224118244834e-05,,1773614485.1037643,121.84765625,45266944.0,0.0,6952.87158203125,0.0,-12.609580993652344,0.0,0.22453464567661285,29068.435444090348,938.91015625,0.0,-1909.343017578125,45266944.0,100.2099609375
5131.007907046,0.1611328125,0.0,127.8203125,8.966447785496712e-05,"{'_type': 'html-file', 'sha256': '0545028edf1129dc5fb337a1e12a823d067e63d117e352c7b4f910dd0d8f3fc3', 'path': 'media/html/render_45520896_0545028edf1129dc5fb3.html', 'size': 3856205.0}",1773614559.045619,150.3828125,45520896.0,0.0,6439.8994140625,0.0,-12.777576446533203,0.0,0.2245120406150818,29028.772797841113,924.5126953125,0.0,-1915.0662841796875,45520896.0,127.8203125
5154.396688483,0.1318359375,0.0,113.578125,-2.2081600036472082e-05,,1773614559.3394737,127.646484375,45774848.0,0.0,6589.78515625,0.0,-12.823406219482422,0.0,0.21821534633636475,29102.83904045147,926.734375,0.0,-1955.548583984375,45774848.0,113.578125
5177.28092356,0.1416015625,0.0,106.6689453125,2.994451278937049e-06,,1773614582.4338028,124.5400390625,46028800.0,0.0,6356.37451171875,0.0,-12.850943565368652,0.0,0.21163514256477356,28910.544623264366,903.919921875,0.0,-1905.1201171875,46028800.0,106.6689453125
5200.362353822,0.13671875,0.0,112.2236328125,2.9051212550257333e-05,,1773614605.318176,128.8173828125,46282752.0,0.0,6581.83837890625,0.0,-12.780838966369629,0.0,0.22005152702331543,29069.05898310791,907.3984375,0.0,-1846.531005859375,46282752.0,112.2236328125
5223.245815273,0.13671875,0.0,112.9365234375,-7.625175203429535e-05,,1773614628.3988867,128.4541015625,46536704.0,0.0,7172.384765625,0.0,-12.890766143798828,0.0,0.20902381837368011,29021.795950175838,948.9765625,0.0,-1847.121826171875,46536704.0,112.9365234375
5272.457275952,0.1357421875,0.0,107.6162109375,9.45767078519566e-06,"{'size': 3863337.0, '_type': 'html-file', 'sha256': '0ca4e08ec46dea13d9f2a92a26bfdbf1e6f8e0df689487ddf39634ef0d766a0c', 'path': 'media/html/render_46790656_0ca4e08ec46dea13d9f2.html'}",1773614700.4950206,129.6875,46790656.0,0.0,6952.6962890625,0.0,-13.0639009475708,0.0,0.21498410403728485,29119.024149542292,940.6474609375,0.0,-1943.778076171875,46790656.0,107.6162109375
5295.672723381,0.140625,0.0,104.8349609375,0.00011178761633345857,,1773614700.7878468,132.4482421875,47044608.0,0.0,6983.3896484375,0.0,-12.89640998840332,0.0,0.2192293107509613,28994.81628667641,941.46875,0.0,-1839.97509765625,47044608.0,104.8349609375
5318.732081856,0.1142578125,0.0,91.3857421875,-5.4570831707678735e-05,,1773614723.7098105,109.833984375,47298560.0,0.0,7114.32763671875,0.0,-13.230965614318848,0.0,0.2084081470966339,28985.057011409313,958.2509765625,0.0,-1905.384765625,47298560.0,91.3857421875
5341.634579888,0.1376953125,0.0,109.6396484375,4.350176459411159e-05,,1773614746.7690387,121.0400390625,47552512.0,0.0,7076.7138671875,0.0,-13.12442684173584,0.0,0.21622520685195923,28989.761851849038,946.4052734375,0.0,-1864.0264892578125,47552512.0,109.6396484375
5364.676304399,0.125,0.0,100.3544921875,1.717431950964965e-05,,1773614769.6717486,121.4755859375,47806464.0,0.0,7023.6669921875,0.0,-13.47286319732666,0.0,0.19477805495262146,29041.22175951021,937.6494140625,0.0,-1800.7508544921875,47806464.0,100.3544921875
5415.70721905,0.154296875,0.0,114.263671875,-5.1176961278542876e-05,"{'size': 3864961.0, '_type': 'html-file', 'sha256': '67174a8c7148c75ad344d93dad2d3f8e63b0d4a2da0977572b349cd67b918bb9', 'path': 'media/html/render_48060416_67174a8c7148c75ad344.html'}",1773614843.7449865,145.197265625,48060416.0,0.0,6729.67822265625,0.0,-13.499805450439453,0.0,0.20655035972595215,29047.68511803405,931.123046875,0.0,-1933.510498046875,48060416.0,114.263671875
5439.031655368,0.1376953125,0.0,114.6640625,8.833604078972712e-05,,1773614843.9778936,130.6455078125,48314368.0,0.0,6659.4462890625,0.0,-13.562355995178223,0.0,0.2051077038049698,29034.25871287215,908.591796875,0.0,-1795.0855712890625,48314368.0,114.6640625
5461.915391634,0.1552734375,0.0,128.64453125,-4.8094418161781505e-05,,1773614867.0687835,147.728515625,48568320.0,0.0,6695.51220703125,0.0,-13.662872314453125,0.0,0.2126428782939911,28937.976107051876,947.955078125,0.0,-1865.957763671875,48568320.0,128.64453125
5484.985780454,0.13671875,0.0,114.87890625,-6.472896347986534e-05,,1773614889.9525585,129.689453125,48822272.0,0.0,6987.4814453125,0.0,-13.717154502868652,0.0,0.20410624146461487,29069.883269758513,937.587890625,0.0,-1929.8695068359375,48822272.0,114.87890625
5507.876725716,0.15625,0.0,119.8193359375,3.5117260267725214e-05,,1773614913.0228682,142.8212890625,49076224.0,0.0,6862.8642578125,0.0,-13.722784996032715,0.0,0.18333137035369873,28965.419524885292,943.3388671875,0.0,-1988.9678955078125,49076224.0,119.8193359375
5557.143018781,0.1533203125,0.0,120.7734375,2.683463753783144e-05,"{'size': 3855361.0, '_type': 'html-file', 'sha256': 'fd8e13f158f7d3150dc0294c616ace0c52d81df6703e420e39a7ca905bdbfdf9', 'path': 'media/html/render_49330176_fd8e13f158f7d3150dc0.html'}",1773614985.1807628,144.380859375,49330176.0,0.0,6938.91796875,0.0,-13.733317375183105,0.0,0.186177596449852,29041.437132059633,957.8671875,0.0,-1976.9710693359375,49330176.0,120.7734375
5580.312853521,0.173828125,0.0,139.5283203125,4.460269337869249e-05,,1773614985.3948107,167.451171875,49584128.0,0.0,6660.2060546875,0.0,-13.87140941619873,0.0,0.18301831185817719,28937.532705493813,944.96875,0.0,-1956.922119140625,49584128.0,139.5283203125
5603.37515921,0.1416015625,0.0,96.63671875,-1.413517657056218e-05,,1773615008.3498778,116.1083984375,49838080.0,0.0,6314.25048828125,0.0,-13.77081298828125,0.0,0.18476183712482452,28924.339867111474,858.3857421875,0.0,-1719.2125244140625,49838080.0,96.63671875
5626.262744863,0.1611328125,0.0,127.82421875,-1.7637815972193494e-06,,1773615031.4121206,154.861328125,50092032.0,0.0,6589.8828125,0.0,-13.708837509155273,0.0,0.18508820235729218,28976.991969348946,947.6669921875,0.0,-1957.23388671875,50092032.0,127.82421875
5649.334223922,0.1474609375,0.0,109.810546875,2.509638034098316e-05,,1773615054.2998705,126.599609375,50345984.0,0.0,5822.3798828125,0.0,-13.663663864135742,0.0,0.19105887413024902,29066.138258900064,815.154296875,0.0,-1739.318115234375,50345984.0,109.810546875
5700.517380736,0.13671875,0.0,91.212890625,-8.65597485244507e-06,"{'size': 3846485.0, '_type': 'html-file', 'sha256': '4545c8b1ac56aaabc5d4ba0d504af648e1995a8fc98f1a4d0a24dd8d874ce77e', 'path': 'media/html/render_50599936_4545c8b1ac56aaabc5d4.html'}",1773615128.5551617,119.37890625,50599936.0,0.0,6985.0859375,0.0,-13.756264686584473,0.0,0.19312839210033417,28963.03699828014,913.7509765625,0.0,-1785.48876953125,50599936.0,91.212890625
5723.859612771,0.1484375,0.0,105.2470703125,-1.8165943401982076e-05,,1773615128.7843494,140.6201171875,50853888.0,0.0,6135.81103515625,0.0,-13.776844024658203,0.0,0.19005407392978668,29022.4617736179,907.2744140625,0.0,-1950.59814453125,50853888.0,105.2470703125
5746.784543952,0.1337890625,0.0,98.126953125,1.1557584002730437e-05,,1773615151.896604,116.5576171875,51107840.0,0.0,6637.1953125,0.0,-13.859386444091797,0.0,0.1761740744113922,28873.00887413464,905.3720703125,0.0,-1798.680908203125,51107840.0,98.126953125
5769.856921156,0.150390625,0.0,103.1298828125,6.183077857713215e-06,,1773615174.8216724,134.3583984375,51361792.0,0.0,6838.06201171875,0.0,-13.708715438842773,0.0,0.1763451248407364,28961.01393054519,919.6982421875,0.0,-1828.12158203125,51361792.0,103.1298828125
5770.689619233,0.12890625,0.0,84.265625,-3.890022708219476e-05,,1773615197.8939943,117.103515625,51615744.0,0.0,6655.4189453125,0.0,-13.730134010314941,0.0,0.1885039508342743,28949.837423176323,900.685546875,0.0,-1781.7900390625,51615744.0,84.265625
