eval/episode_reward_near,eval/episode_reward_survive,_runtime,eval/episode_success_any,_timestamp,render,step,training/sps,eval/episode_success_easy,_step,eval/episode_reward_dist,training/alpha_loss,eval/episode_success_hard,eval/episode_reward,training/entropy,eval/episode_reward_ctrl,training/critic_loss,eval/episode_success,eval/episode_dist,training/log_alpha,training/actor_loss
0.0,964.50390625,5129.490203004,0.142578125,1773620343.567816,"{'path': 'media/html/render_45520896_7645c229b0baa119133d.html', 'size': 3857097.0, '_type': 'html-file', 'sha256': '7645c229b0baa119133d691b7518bb3066c2ac989747769606935dfdeb4aeadd'}",45520896.0,29037.43425855034,138.755859375,45520896.0,0.0,2.9719953090534545e-05,0.0,114.4501953125,0.0,-1999.34228515625,0.103692427277565,114.4501953125,7465.6572265625,0.0,-13.869393348693848
0.0,889.71484375,5152.834548686,0.1171875,1773620343.825316,,45774848.0,29122.267631510666,122.439453125,45774848.0,0.0,2.187398604291957e-05,0.0,89.7001953125,0.0,-1719.853515625,0.11207576841115952,89.7001953125,6524.62548828125,0.0,-13.844099998474121
0.0,971.224609375,5175.712386248,0.134765625,1773620366.911635,,46028800.0,28972.321218546225,136.8076171875,46028800.0,0.0,4.347393314674264e-06,0.0,105.7587890625,0.0,-2043.177001953125,0.1073080450296402,105.7587890625,7148.0166015625,0.0,-13.785209655761719
0.0,969.2470703125,5198.78494974,0.140625,1773620389.7893174,,46282752.0,29094.204482660127,138.2763671875,46282752.0,0.0,1.8965452909469604e-05,0.0,112.4267578125,0.0,-1972.218505859375,0.11900943517684937,112.4267578125,7445.70703125,0.0,-13.722412109375
0.0,968.15625,5221.659693668,0.146484375,1773620412.861846,,46536704.0,29048.651582284867,148.9365234375,46536704.0,0.0,-1.601699295861181e-05,0.0,121.3408203125,0.0,-2014.52734375,0.11427810043096542,121.3408203125,7453.2158203125,0.0,-13.69239330291748
0.0,973.736328125,5271.037893209,0.173828125,1773620485.115388,"{'path': 'media/html/render_46790656_179bb86c1fe99d63d95c.html', 'size': 3878309.0, '_type': 'html-file', 'sha256': '179bb86c1fe99d63d95ccbaebb520d95b45d1a614dd890dd0ddfec2ab8d598a5'}",46790656.0,29150.889168496822,161.6787109375,46790656.0,0.0,-2.9698454454774037e-05,0.0,140.7392578125,0.0,-2122.999267578125,0.11279698461294174,140.7392578125,7094.3681640625,0.0,-13.678932189941406
0.0,957.6669921875,5294.192936089,0.126953125,1773620485.344585,,47044608.0,29019.308476350197,112.1103515625,47044608.0,0.0,5.050588879385032e-05,0.0,98.8173828125,0.0,-1858.51171875,0.11836066097021103,98.8173828125,7198.3603515625,0.0,-13.678125381469727
0.0,973.09765625,5317.249457092,0.1767578125,1773620508.2698824,,47298560.0,28989.53619921577,160.9716796875,47298560.0,0.0,2.378580938966479e-05,0.0,140.6123046875,0.0,-1970.272705078125,0.1125945970416069,140.6123046875,7303.8154296875,0.0,-13.688435554504395
0.0,980.9501953125,5340.145198267,0.150390625,1773620531.3263004,,47552512.0,29000.31621922474,144.845703125,47552512.0,0.0,8.530546438123565e-06,0.0,127.306640625,0.0,-1919.49169921875,0.11316388845443726,127.306640625,7793.025390625,0.0,-13.687638282775879
0.0,986.919921875,5363.189833514,0.1455078125,1773620554.2221954,,47806464.0,29063.96990962858,139.0205078125,47806464.0,0.0,1.0841495168278925e-05,0.0,112.14453125,0.0,-1993.161865234375,0.11601254343986511,112.14453125,7765.67041015625,0.0,-13.705767631530762
0.0,970.9931640625,5414.328524667,0.1416015625,1773620628.4061174,"{'size': 3878261.0, '_type': 'html-file', 'sha256': 'da631f051420348aaeadcd81ed83f99959ed6c504958d6e0516e56f031ac77c2', 'path': 'media/html/render_48060416_da631f051420348aaead.html'}",48060416.0,29044.08520859337,140.7724609375,48060416.0,0.0,-0.00013129142462275922,0.0,122.1337890625,0.0,-1991.194091796875,0.11943291127681732,122.1337890625,7532.75537109375,0.0,-13.878691673278809
0.0,951.494140625,5437.639617948,0.1826171875,1773620628.629636,,48314368.0,29063.546429284368,162.6240234375,48314368.0,0.0,3.212155934306793e-05,0.0,149.130859375,0.0,-2016.291748046875,0.12145514786243439,149.130859375,7270.52783203125,0.0,-13.909378051757812
0.0,974.2431640625,5460.511267839,0.1552734375,1773620651.716547,,48568320.0,28975.267257581712,150.509765625,48568320.0,0.0,3.132449637632817e-05,0.0,129.1572265625,0.0,-2005.814208984375,0.12443796545267105,129.1572265625,7425.34130859375,0.0,-13.858023643493652
0.0,921.916015625,5483.571877911,0.1767578125,1773620674.588182,,48822272.0,29106.562495735405,164.59765625,48822272.0,0.0,2.2947822799324058e-05,0.0,144.8486328125,0.0,-1977.4844970703125,0.12073234468698502,144.8486328125,6730.8994140625,0.0,-13.8137845993042
0.0,954.54296875,5506.454255437,0.12890625,1773620697.648929,,49076224.0,28998.532676794905,132.5625,49076224.0,0.0,-2.2262316633714363e-05,0.0,99.76171875,0.0,-1951.26171875,0.12198157608509064,99.76171875,7288.2890625,0.0,-13.773483276367188
0.0,863.0458984375,5555.674869883,0.138671875,1773620769.7524679,"{'size': 3868285.0, '_type': 'html-file', 'sha256': '60ae098e3b7014066ffe2b45d5376750806ce2bbc8eae932015ee8e92be10c7c', 'path': 'media/html/render_49330176_60ae098e3b7014066ffe.html'}",49330176.0,29068.07212198488,140.0048828125,49330176.0,0.0,6.131941336207092e-05,0.0,99.4833984375,0.0,-1784.448974609375,0.1266220659017563,99.4833984375,6653.15625,0.0,-13.750787734985352
0.0,950.662109375,5578.833889663,0.1552734375,1773620769.977821,,49584128.0,28962.944855537255,154.7734375,49584128.0,0.0,-1.9558721760404296e-05,0.0,136.8134765625,0.0,-2056.54541015625,0.13224759697914124,136.8134765625,7393.7529296875,0.0,-13.558734893798828
0.0,955.861328125,5601.886631163,0.14453125,1773620792.9107273,,49838080.0,28991.667415388794,145.1845703125,49838080.0,0.0,1.0711230061133392e-05,0.0,119.3310546875,0.0,-2026.400146484375,0.1253165751695633,119.3310546875,7215.26806640625,0.0,-13.678703308105469
0.0,951.048828125,5624.776746155,0.134765625,1773620815.9635267,,50092032.0,29001.950733610687,125.6396484375,50092032.0,0.0,8.876330866769422e-06,0.0,97.298828125,0.0,-1897.1591796875,0.1237504631280899,97.298828125,7148.43359375,0.0,-13.620112419128418
0.0,947.4716796875,5647.843333719,0.15234375,1773620838.8536863,,50345984.0,29066.177123999998,150.7451171875,50345984.0,0.0,7.087970743668848e-07,0.0,116.0419921875,0.0,-2009.37548828125,0.127126544713974,116.0419921875,7174.69140625,0.0,-13.530078887939453
0.0,974.1435546875,5698.93826599,0.166015625,1773620913.0158536,"{'path': 'media/html/render_50599936_189a5bebf1734e7a1a0d.html', 'size': 3866441.0, '_type': 'html-file', 'sha256': '189a5bebf1734e7a1a0dbb6e335149e0a7b6f7af459ecc3a885148f803cacc1a'}",50599936.0,28976.187919120573,161.0107421875,50599936.0,0.0,1.2937915926158894e-05,0.0,136.759765625,0.0,-2016.5926513671875,0.12468031793832779,136.759765625,7395.44140625,0.0,-13.60059642791748
0.0,921.935546875,5722.294003497,0.1240234375,1773620913.2749786,,50853888.0,29033.55673558241,111.5732421875,50853888.0,0.0,1.4391716831596568e-05,0.0,86.197265625,0.0,-1823.266357421875,0.12443136423826218,86.197265625,7293.04638671875,0.0,-13.696222305297852
0.0,906.6044921875,5745.200198081,0.16796875,1773620936.3708544,,51107840.0,28929.184513170203,149.076171875,51107840.0,0.0,-3.973645561927697e-06,0.0,127.09765625,0.0,-1883.0076904296875,0.11041288077831268,127.09765625,6759.31640625,0.0,-13.716629981994629
0.0,963.4677734375,5768.265478233,0.1494140625,1773620959.2770913,,51361792.0,29008.025319060478,126.470703125,51361792.0,0.0,1.2866118595411535e-05,0.0,113.6142578125,0.0,-1984.394287109375,0.11130274087190628,113.6142578125,7598.994140625,0.0,-13.70095157623291
0.0,970.0556640625,5769.088518936,0.166015625,1773620982.3424017,,51615744.0,28973.514378864744,160.76171875,51615744.0,0.0,4.121056917938404e-05,0.0,139.9892578125,0.0,-1999.6163330078125,0.10845506191253662,139.9892578125,7313.4150390625,0.0,-13.72033977508545
