eval/episode_reward_near,training/alpha_loss,render,eval/episode_success_hard,training/sps,training/actor_loss,eval/episode_reward_ctrl,training/entropy,_timestamp,training/log_alpha,_step,eval/episode_dist,training/critic_loss,step,eval/episode_success,_runtime,eval/episode_reward_dist,eval/episode_success_easy,eval/episode_reward,eval/episode_success_any,eval/episode_reward_survive
0.0,-2.438572482788004e-05,,0.0,29072.321496098888,-16.668474197387695,-1937.157470703125,0.0,1773631843.6312056,0.0,45266944.0,7156.2626953125,0.10908085852861404,45266944.0,117.4306640625,5086.976321518,0.0,142.1162109375,117.4306640625,0.1474609375,945.599609375
0.0,4.518905552686192e-05,"{'size': 3857573.0, '_type': 'html-file', 'sha256': 'be7d49b69cefb4b19acdb29e7807e5ab868426e489da8101f701210d33594837', 'path': 'media/html/render_45520896_be7d49b69cefb4b19acd.html'}",0.0,29035.772788468385,-16.675399780273438,-1919.6923828125,0.0,1773631916.0512347,0.0,45520896.0,7034.64697265625,0.09797585010528564,45520896.0,125.697265625,5136.347828017,0.0,159.4560546875,125.697265625,0.1513671875,939.1337890625
0.0,-3.4331801543885376e-06,,0.0,29105.519005092796,-16.71908950805664,-1874.7698974609375,0.0,1773631916.2788987,0.0,45774848.0,6967.107421875,0.09712357819080353,45774848.0,125.4443359375,5159.662589582,0.0,155.5029296875,125.4443359375,0.154296875,933.9765625
0.0,1.6096057152026333e-05,,0.0,28974.44202252046,-16.716136932373047,-1921.135498046875,0.0,1773631939.365261,0.0,46028800.0,7555.45703125,0.09669942408800125,46028800.0,103.5732421875,5182.552688043,0.0,134.7861328125,103.5732421875,0.1337890625,958.24609375
0.0,-1.2793737369065639e-05,,0.0,29075.570455265603,-16.67220687866211,-1988.22021484375,0.0,1773631962.255293,0.0,46282752.0,7044.8759765625,0.09763903170824051,46282752.0,148.900390625,5205.628855662,0.0,164.44921875,148.900390625,0.177734375,955.2861328125
0.0,1.9951841750298627e-05,,0.0,29049.160190118597,-16.60899543762207,-1958.2369384765625,0.0,1773631985.3316033,0.0,46536704.0,6885.06640625,0.10676422715187073,46536704.0,137.02734375,5228.516130849,0.0,161.3515625,137.02734375,0.158203125,955.9716796875
0.0,9.249723007087596e-06,"{'sha256': '48cb9a8dbd27dd7e8967e8c47ead3f0a9861ab5b2e5bd66860b477af2d9a5972', 'path': 'media/html/render_46790656_48cb9a8dbd27dd7e8967.html', 'size': 3856141.0, '_type': 'html-file'}",0.0,29128.059768052837,-16.557899475097656,-1923.5628662109375,0.0,1773632059.8087862,0.0,46790656.0,7248.66455078125,0.1008719801902771,46790656.0,122.255859375,5280.10536073,0.0,146.7109375,122.255859375,0.146484375,980.2568359375
0.0,-5.585861435974948e-05,,0.0,29007.505511130323,-16.685266494750977,-2118.518798828125,0.0,1773632060.044002,0.0,47044608.0,6854.169921875,0.09773615747690201,47044608.0,143.408203125,5303.267447108,0.0,157.109375,143.408203125,0.1630859375,980.2294921875
0.0,4.3504485802259296e-05,,0.0,28962.37783617827,-16.621501922607422,-2038.7410888671875,0.0,1773632082.9703224,0.0,47298560.0,7258.15234375,0.10512718558311462,47298560.0,141.912109375,5326.331244476,0.0,162.390625,141.912109375,0.16796875,956.8759765625
0.0,2.2971556973061524e-05,,0.0,28992.367368503998,-16.71605110168457,-2062.69921875,0.0,1773632106.0341518,0.0,47552512.0,6820.71337890625,0.10042821615934372,47552512.0,144.0654296875,5349.235893912,0.0,164.9033203125,144.0654296875,0.1708984375,932.697265625
0.0,1.4126560472504934e-06,,0.0,29031.390870796,-16.67103385925293,-1891.55859375,0.0,1773632128.9385324,0.0,47806464.0,6926.05126953125,0.10012762993574142,47806464.0,135.201171875,5372.2805316,0.0,156.8505859375,135.201171875,0.158203125,927.244140625
0.0,9.761363799043465e-06,"{'sha256': '5cb1164bdce0cb80419e64c8634cf4823b5bbe44670cfd8ec1753cf17085eb24', 'path': 'media/html/render_48060416_5cb1164bdce0cb80419e.html', 'size': 3867561.0, '_type': 'html-file'}",0.0,29059.375727963146,-16.740957260131836,-1959.9276123046875,0.0,1773632201.251886,0.0,48060416.0,7016.1806640625,0.09276603907346725,48060416.0,140.2001953125,5421.548481762,0.0,161.7119140625,140.2001953125,0.1630859375,960.6787109375
0.0,-4.103448645764729e-06,,0.0,29033.17054383667,-16.6992130279541,-1789.438720703125,0.0,1773632201.5025356,0.0,48314368.0,6466.2353515625,0.09763382375240326,48314368.0,101.2421875,5444.880858261,0.0,130.5380859375,101.2421875,0.134765625,865.0029296875
0.0,-1.3146298442734405e-05,,0.0,28968.38621987884,-16.830278396606445,-1950.30908203125,0.0,1773632224.5836697,0.0,48568320.0,7385.3095703125,0.09494093805551529,48568320.0,134.302734375,5467.76406378,0.0,152.662109375,134.302734375,0.1611328125,968.6474609375
0.0,3.1848179787630215e-05,,0.0,29101.02616918421,-16.80089569091797,-1994.1109619140625,0.0,1773632247.466787,0.0,48822272.0,6828.9658203125,0.09246498346328735,48822272.0,134.2509765625,5490.83257679,0.0,155.134765625,134.2509765625,0.1533203125,928.546875
0.0,-1.1292981071164832e-05,,0.0,28988.119244090038,-16.88188934326172,-1844.129150390625,0.0,1773632270.535132,0.0,49076224.0,7047.96484375,0.09833123534917831,49076224.0,125.2060546875,5513.725436845,0.0,142.8330078125,125.2060546875,0.1435546875,950.4423828125
0.0,-3.2442997053294675e-06,"{'path': 'media/html/render_49330176_62b1c1243fab60be26fd.html', 'size': 3850913.0, '_type': 'html-file', 'sha256': '62b1c1243fab60be26fdff083aef68f9a8bc83e745a13a8a4395509b9d51e99b'}",0.0,29057.607902193107,-16.780771255493164,-1852.51513671875,0.0,1773632345.282681,0.0,49330176.0,6216.41455078125,0.10111771523952484,49330176.0,131.68359375,5565.579349344,0.0,162.2392578125,131.68359375,0.1708984375,879.609375
0.0,6.53720780974254e-06,,0.0,28951.83453458612,-16.796831130981445,-1932.6719970703125,0.0,1773632345.5760133,0.0,49584128.0,6999.689453125,0.09581366926431656,49584128.0,116.71875,5588.822749384,0.0,131.1435546875,116.71875,0.142578125,940.2080078125
0.0,2.2822814571554773e-05,,0.0,28946.113837446206,-16.728004455566406,-1934.6512451171875,0.0,1773632368.5253885,0.0,49838080.0,6722.0771484375,0.09960510581731796,49838080.0,114.8515625,5611.886013653,0.0,139.732421875,114.8515625,0.1376953125,907.9267578125
0.0,-1.9784235973929754e-06,,0.0,28989.80209097439,-16.653348922729492,-1808.5784912109375,0.0,1773632391.5888417,0.0,50092032.0,6247.5166015625,0.10035859793424606,50092032.0,136.0498046875,5634.783346562,0.0,159.1650390625,136.0498046875,0.1611328125,853.5771484375
0.0,3.413521699258126e-05,,0.0,29039.98580455272,-16.65387535095215,-1792.440673828125,0.0,1773632414.4861693,0.0,50345984.0,6573.3984375,0.09366291016340256,50345984.0,117.193359375,5657.852041045,0.0,135.162109375,117.193359375,0.1513671875,887.5927734375
0.0,1.346456974715693e-05,"{'path': 'media/html/render_50599936_1007fcb1897e6d90aba8.html', 'size': 3856009.0, '_type': 'html-file', 'sha256': '1007fcb1897e6d90aba8789f1040e257582e33e538f845eeec2b6e7f378e9f02'}",0.0,28981.386655688868,-16.76615333557129,-1838.4757080078125,0.0,1773632486.848165,0.0,50599936.0,6964.8447265625,0.08393093198537827,50599936.0,141.2001953125,5707.144756496,0.0,158.1943359375,141.2001953125,0.169921875,938.640625
0.0,-2.7845662771142088e-05,,0.0,28991.35098770063,-16.71636390686035,-1857.355224609375,0.0,1773632487.1378036,0.0,50853888.0,6949.6552734375,0.08937813341617584,50853888.0,125.3955078125,5730.534552392,0.0,139.748046875,125.3955078125,0.14453125,920.0615234375
0.0,3.626339457696304e-05,,0.0,28926.447367605626,-16.73843765258789,-1891.2724609375,0.0,1773632510.2368312,0.0,51107840.0,6876.423828125,0.09417478740215302,51107840.0,135.7333984375,5753.456364137,0.0,149.361328125,135.7333984375,0.16015625,936.240234375
0.0,-5.446048817248084e-06,,0.0,28986.92172521775,-16.817676544189453,-1955.9892578125,0.0,1773632533.1590788,0.0,51361792.0,7251.7705078125,0.08305589854717255,51361792.0,88.970703125,5776.537759632,0.0,127.638671875,88.970703125,0.1279296875,926.02734375
0.0,-2.1822033886564896e-05,,0.0,28945.807056068403,-16.813982009887695,-2094.97119140625,0.0,1773632556.240546,0.0,51615744.0,7240.9658203125,0.09489919245243073,51615744.0,128.2646484375,5777.380877985,0.0,152.318359375,128.2646484375,0.15625,971.701171875
