eval/episode_success_hard,training/entropy,render,eval/episode_success_any,eval/episode_success_easy,eval/episode_reward_near,_timestamp,eval/episode_reward_dist,step,training/actor_loss,eval/episode_reward_survive,training/sps,training/alpha_loss,eval/episode_reward_ctrl,eval/episode_dist,training/critic_loss,training/log_alpha,_runtime,eval/episode_reward,eval/episode_success,_step
0.0,0.0,,0.337890625,320.5439453125,0.0,1773950069.6812248,0.0,45266944.0,-55.16136932373047,961.7802734375,22769.57609112175,-2.58747095358558e-05,-1786.10791015625,6122.212890625,0.4736912250518799,0.0,5533.468379201,312.5205078125,312.5205078125,45266944.0
0.0,0.0,"{'sha256': '5b3cf0cc9d91dd2bfcdafdc89954c12d52bfaf6d87a8fa2231964ae0049632b1', 'path': 'media/html/render_45520896_5b3cf0cc9d91dd2bfcda.html', 'size': 3855549.0, '_type': 'html-file'}",0.30859375,285.1875,0.0,1773950148.3558671,0.0,45520896.0,-56.20258712768555,948.3408203125,22785.764932441605,2.426975333946757e-05,-1599.681884765625,6302.9111328125,0.4744783043861389,0.0,5586.700702108,275.787109375,275.787109375,45520896.0
0.0,0.0,,0.3076171875,284.92578125,0.0,1773950148.5745435,0.0,45774848.0,-55.902671813964844,945.90234375,22773.501851061326,5.238775338511914e-05,-1659.49462890625,6232.15771484375,0.4687803089618683,0.0,5612.437459883,265.15625,265.15625,45774848.0
0.0,0.0,,0.2861328125,248.07421875,0.0,1773950174.0920243,0.0,46028800.0,-55.515655517578125,912.478515625,22691.32529115476,-3.286080391262658e-05,-1553.6634521484375,6354.8583984375,0.4719507098197937,0.0,5637.767059989,236.84375,236.84375,46028800.0
0.0,0.0,,0.296875,273.6923828125,0.0,1773950199.4214923,0.0,46282752.0,-55.55847930908203,905.5126953125,22724.098854124175,8.493800123687834e-05,-1587.7252197265625,5787.134765625,0.4668482840061188,0.0,5663.242596751,262.5380859375,262.5380859375,46282752.0
0.0,0.0,,0.3232421875,301.9501953125,0.0,1773950224.8969944,0.0,46536704.0,-55.53178405761719,978.09765625,22736.60288172349,-0.00013617942749988288,-1773.9581298828125,6523.9404296875,0.48979780077934265,0.0,5688.55715063,288.1005859375,288.1005859375,46536704.0
0.0,0.0,"{'sha256': '91d49ce8ad0aa4765526174e148194638e86b6cffc13b77381e8569655a865ff', 'path': 'media/html/render_46790656_91d49ce8ad0aa4765526.html', 'size': 3862217.0, '_type': 'html-file'}",0.302734375,284.2890625,0.0,1773950302.2004855,0.0,46790656.0,-56.017208099365234,943.1806640625,22784.832509648964,8.265469659818336e-07,-1703.896240234375,6195.4833984375,0.4829280376434326,0.0,5740.54535995,274.4560546875,274.4560546875,46790656.0
0.0,0.0,,0.333984375,314.353515625,0.0,1773950302.453142,0.0,47044608.0,-56.443016052246094,948.8876953125,22746.121814101807,-1.3823650988342706e-05,-1747.810546875,5965.818359375,0.49049878120422363,0.0,5766.179723658,303.8935546875,303.8935546875,47044608.0
0.0,0.0,,0.359375,340.7265625,0.0,1773950327.834204,0.0,47298560.0,-56.03458786010742,979.552734375,22668.72365911859,0.00012330967001616955,-1712.7076416015625,6166.8681640625,0.4924043118953705,0.0,5791.666774611,329.0009765625,329.0009765625,47298560.0
0.0,0.0,,0.3515625,327.9404296875,0.0,1773950353.3213155,0.0,47552512.0,-56.58369827270508,971.671875,22710.102603854746,-3.182070213370025e-05,-1748.323974609375,6043.6181640625,0.4797202944755554,0.0,5816.99618989,317.2607421875,317.2607421875,47552512.0
0.0,0.0,,0.3310546875,304.859375,0.0,1773950378.6501875,0.0,47806464.0,-56.26034927368164,919.841796875,22746.258307644228,9.522771142655984e-05,-1563.160400390625,5822.470703125,0.4843061864376068,0.0,5842.474180905,285.5791015625,285.5791015625,47806464.0
0.0,0.0,"{'_type': 'html-file', 'sha256': '49c8d7386b766809555aebc9a2aba3bc4a848353d8571bf74a882efe3f5c3a4b', 'path': 'media/html/render_48060416_49c8d7386b766809555a.html', 'size': 3859313.0}",0.3427734375,326.130859375,0.0,1773950457.442593,0.0,48060416.0,-56.8240966796875,980.6767578125,22732.15664725582,-3.333354470669292e-06,-1732.339111328125,6134.6376953125,0.47516822814941406,0.0,5895.787399438,317.13671875,317.13671875,48060416.0
0.0,0.0,,0.2958984375,275.779296875,0.0,1773950457.7530954,0.0,48314368.0,-56.47716522216797,951.6318359375,22730.74060315539,-2.5978673875215463e-05,-1680.933349609375,6335.1865234375,0.47458451986312866,0.0,5921.604698779,268.50390625,268.50390625,48314368.0
0.0,0.0,,0.310546875,294.580078125,0.0,1773950483.2586784,0.0,48568320.0,-56.472476959228516,956.916015625,22696.810325682614,1.9555196558940224e-05,-1703.3258056640625,6080.0615234375,0.47549623250961304,0.0,5946.919752091,284.1533203125,284.1533203125,48568320.0
0.0,0.0,,0.3212890625,292.41015625,0.0,1773950508.5742004,0.0,48822272.0,-56.480167388916016,918.5595703125,22756.227248924526,2.7760857847169973e-05,-1675.57666015625,5827.31982421875,0.46661344170570374,0.0,5972.400444895,277.841796875,277.841796875,48822272.0
0.0,0.0,,0.3232421875,304.9189453125,0.0,1773950534.0549295,0.0,49076224.0,-56.89537048339844,974.1435546875,22731.116548330196,-0.00010342076711822301,-1676.6572265625,6139.34716796875,0.4811163544654846,0.0,5997.719459759,294.0107421875,294.0107421875,49076224.0
0.0,0.0,"{'_type': 'html-file', 'sha256': 'b0a323ab82197eaf5ef855df278ce2ab51752c4aba92f91c89ec2f924aacf3f6', 'path': 'media/html/render_49330176_b0a323ab82197eaf5ef8.html', 'size': 3872917.0}",0.326171875,310.8125,0.0,1773950611.396747,0.0,49330176.0,-56.35647964477539,959.1728515625,22751.895804426706,7.974183245096356e-05,-1715.77880859375,6071.2587890625,0.48234280943870544,0.0,6049.741693514,302.2919921875,302.2919921875,49330176.0
0.0,0.0,,0.2958984375,265.46875,0.0,1773950611.6123462,0.0,49584128.0,-56.29036331176758,945.8974609375,22670.54404841755,-1.2437586519808974e-05,-1646.533203125,6378.8681640625,0.47780439257621765,0.0,6075.323807746,255.5751953125,255.5751953125,49584128.0
0.0,0.0,,0.318359375,302.9609375,0.0,1773950636.9783452,0.0,49838080.0,-56.71574401855469,959.4462890625,22695.810211671003,-7.691270002396777e-05,-1726.903076171875,6151.45703125,0.4865058660507202,0.0,6100.812672591,289.037109375,289.037109375,49838080.0
0.0,0.0,,0.322265625,300.3955078125,0.0,1773950662.4668915,0.0,50092032.0,-56.5923957824707,963.4296875,22704.749075355718,3.1715422665001824e-05,-1800.887939453125,6051.7529296875,0.4848279356956482,0.0,6126.130929626,287.00390625,287.00390625,50092032.0
0.0,0.0,,0.3125,294.044921875,0.0,1773950687.785234,0.0,50345984.0,-57.142730712890625,965.458984375,22743.551572563854,-1.1246574104006868e-05,-1731.5511474609375,6429.82177734375,0.47412028908729553,0.0,6151.64895264,282.333984375,282.333984375,50345984.0
0.0,0.0,"{'path': 'media/html/render_50599936_5cb06ea772bcc088a795.html', 'size': 3842217.0, '_type': 'html-file', 'sha256': '5cb06ea772bcc088a795fb2da64b156a688d6d63c23d597f147b575243cda968'}",0.3095703125,288.6376953125,0.0,1773950766.7146242,0.0,50599936.0,-56.34775161743164,952.3173828125,22657.379474196998,5.8538775192573667e-05,-1679.718505859375,6289.3515625,0.47972115874290466,0.0,6205.059462427,272.396484375,272.396484375,50599936.0
0.0,0.0,,0.3095703125,294.08984375,0.0,1773950766.9347227,0.0,50853888.0,-56.94676208496094,980.6123046875,22747.853120481377,-2.686301013454795e-05,-1798.937744140625,6513.09130859375,0.47414693236351013,0.0,6230.787944398,283.439453125,283.439453125,50853888.0
0.0,0.0,,0.31640625,297.5693359375,0.0,1773950792.4425325,0.0,51107840.0,-56.75955581665039,942.8583984375,22699.6830000806,1.0892749742197338e-06,-1647.9671630859375,5986.0673828125,0.4677843749523163,0.0,6256.11563395,287.3505859375,287.3505859375,51107840.0
0.0,0.0,,0.3154296875,297.4140625,0.0,1773950817.7701051,0.0,51361792.0,-56.73244094848633,959.9560546875,22749.231455970657,8.251996769104153e-05,-1785.140625,6115.89453125,0.4834615886211395,0.0,6281.569554165,288.009765625,288.009765625,51361792.0
0.0,0.0,,0.3212890625,301.5185546875,0.0,1773950843.2239196,0.0,51615744.0,-57.43306350708008,957.6884765625,22782.552221563867,-6.399575067916885e-05,-1760.9654541015625,6271.06201171875,0.4828665554523468,0.0,6282.41888656,286.53515625,286.53515625,51615744.0
