_runtime,training/log_alpha,training/alpha_loss,eval/episode_success_any,eval/episode_reward_ctrl,training/critic_loss,eval/episode_success_easy,eval/episode_success_hard,eval/episode_dist,eval/episode_reward_near,step,_timestamp,eval/episode_reward_survive,render,eval/episode_success,training/sps,training/entropy,eval/episode_reward,training/actor_loss,eval/episode_reward_dist,_step
5580.47531321,0.0,-0.00010748658678494394,0.2763671875,-1531.5755615234375,0.40477967262268066,257.662109375,0.0,6139.19921875,0.0,45520896.0,1773937534.397005,931.2998046875,"{'path': 'media/html/render_45520896_1d31758bd04070283152.html', 'size': 3857913.0, '_type': 'html-file', 'sha256': '1d31758bd04070283152047dc926593a8e6ab81f235be8132be3af7f6b0b82e8'}",247.91796875,22796.703322133937,0.0,247.91796875,-58.301509857177734,0.0,45520896.0
5606.175556458,0.0,-8.740954399399925e-06,0.2978515625,-1611.9697265625,0.3994179368019104,279.8017578125,0.0,6288.2216796875,0.0,45774848.0,1773937534.6109145,969.669921875,,272.65234375,22841.205693747183,0.0,272.65234375,-57.326969146728516,0.0,45774848.0
5631.426604637,0.0,0.00011236589489271864,0.3037109375,-1603.328857421875,0.41239580512046814,282.6455078125,0.0,6477.55029296875,0.0,46028800.0,1773937560.0966094,977.9169921875,,273.86328125,22733.960551936852,0.0,273.86328125,-57.5121955871582,0.0,46028800.0
5656.850086728,0.0,-1.3055478120804764e-05,0.3134765625,-1648.9764404296875,0.418931782245636,296.51953125,0.0,6232.6279296875,0.0,46282752.0,1773937585.347229,969.1494140625,,284.7548828125,22883.826430410638,0.0,284.7548828125,-58.009159088134766,0.0,46282752.0
5682.128209069,0.0,-6.003034286550246e-05,0.3330078125,-1583.7470703125,0.41075414419174194,294.75,0.0,6086.232421875,0.0,46536704.0,1773937610.771208,957.564453125,,277.9794921875,22834.545258346432,0.0,277.9794921875,-57.459388732910156,0.0,46536704.0
5735.821331317,0.0,5.2627408877015114e-05,0.3447265625,-1703.5408935546875,0.4011058509349823,329.033203125,0.0,6116.62890625,0.0,46790656.0,1773937689.7429802,987.15234375,"{'path': 'media/html/render_46790656_dcee0694fb9705e08880.html', 'size': 3861101.0, '_type': 'html-file', 'sha256': 'dcee0694fb9705e088808914201b7674cbf56a82a1694628c4598eaefb2a7ec7'}",320.8427734375,22860.527345018283,0.0,320.8427734375,-57.56570816040039,0.0,46790656.0
5761.352019831,0.0,7.757425191812217e-05,0.291015625,-1652.9564208984375,0.3990336060523987,271.693359375,0.0,6522.20166015625,0.0,47044608.0,1773937689.9678497,981.7890625,,265.8056640625,22786.72229274046,0.0,265.8056640625,-57.583274841308594,0.0,47044608.0
5786.803736681,0.0,6.561458576470613e-05,0.3427734375,-1719.974853515625,0.3984089493751526,320.1474609375,0.0,6000.05419921875,0.0,47298560.0,1773937715.2731125,965.302734375,,311.05078125,22793.483624072513,0.0,311.05078125,-57.85736846923828,0.0,47298560.0
5812.106910043,0.0,-0.00010753830429166555,0.30078125,-1692.90966796875,0.40756499767303467,281.529296875,0.0,6367.1796875,0.0,47552512.0,1773937740.7247024,968.8017578125,,269.6376953125,22780.098461178903,0.0,269.6376953125,-57.676509857177734,0.0,47552512.0
5837.539560279,0.0,9.077987488126382e-05,0.2958984375,-1634.9091796875,0.3960375487804413,277.212890625,0.0,6521.3017578125,0.0,47806464.0,1773937766.027433,978.6044921875,,270.5068359375,22795.74512298402,0.0,270.5068359375,-57.110633850097656,0.0,47806464.0
5889.385041667,0.0,-2.9129347240086645e-05,0.3203125,-1709.0352783203125,0.408913791179657,300.1640625,0.0,6309.7900390625,0.0,48060416.0,1773937843.306702,983.21484375,"{'_type': 'html-file', 'sha256': 'd73daee4db2d928e3b08c01bc9be6bd24039e5d6358aeb04314f4f00def92bbe', 'path': 'media/html/render_48060416_d73daee4db2d928e3b08.html', 'size': 3861505.0}",291.287109375,22821.537721504203,0.0,291.287109375,-57.45277404785156,0.0,48060416.0
5915.18650279,0.0,7.362163887592033e-05,0.35546875,-1733.0152587890625,0.3920586407184601,331.7763671875,0.0,6070.6123046875,0.0,48314368.0,1773937843.5941586,987.18359375,,319.10546875,22804.494362708592,0.0,319.10546875,-57.49546813964844,0.0,48314368.0
5940.436828317,0.0,-0.00010188992746407166,0.337890625,-1712.2327880859375,0.39281556010246277,320.55859375,0.0,6068.7841796875,0.0,48568320.0,1773937869.107471,973.326171875,,309.79296875,22676.99665013781,0.0,309.79296875,-57.314510345458984,0.0,48568320.0
5965.895186113,0.0,-2.9203529265942052e-05,0.3427734375,-1642.136962890625,0.41428112983703613,323.4873046875,0.0,6110.24609375,0.0,48822272.0,1773937894.3578713,981.912109375,,314.646484375,22877.366160299873,0.0,314.646484375,-58.21919250488281,0.0,48822272.0
5991.165333035,0.0,0.0001350395759800449,0.3125,-1693.9117431640625,0.40664950013160706,294.88671875,0.0,6239.4150390625,0.0,49076224.0,1773937919.8161428,991.5751953125,,287.2060546875,22767.36747258922,0.0,287.2060546875,-57.65327453613281,0.0,49076224.0
6044.933934358,0.0,-3.8116693758638576e-05,0.32421875,-1700.008544921875,0.3954585790634155,306.89453125,0.0,6309.7890625,0.0,49330176.0,1773937998.8556042,983.28125,"{'path': 'media/html/render_49330176_a48f692764e4edc6f410.html', 'size': 3862489.0, '_type': 'html-file', 'sha256': 'a48f692764e4edc6f410fa32bbde4923e91898102fe593ad2630abe42d9a76ff'}",298.7734375,22839.52969131449,0.0,298.7734375,-57.620819091796875,0.0,49330176.0
6070.508438977,0.0,-8.996170436148532e-06,0.3505859375,-1637.0797119140625,0.4139995574951172,329.23828125,0.0,5994.00830078125,0.0,49584128.0,1773937999.0830917,982.6484375,,319.9140625,22761.385719166734,0.0,319.9140625,-57.605709075927734,0.0,49584128.0
6095.939580812,0.0,5.339556537364842e-06,0.3212890625,-1721.0943603515625,0.4019998610019684,304.611328125,0.0,6212.958984375,0.0,49838080.0,1773938024.4292967,988.6669921875,,296.3125,22737.94975992576,0.0,296.3125,-57.83042526245117,0.0,49838080.0
6121.216923729,0.0,3.0196444640750997e-05,0.3369140625,-1619.9970703125,0.40266886353492737,316.27734375,0.0,5785.5146484375,0.0,50092032.0,1773938049.860682,948.560546875,,307.0546875,22824.057639219864,0.0,307.0546875,-57.8570671081543,0.0,50092032.0
6146.674411465,0.0,-2.3037768187350594e-05,0.3125,-1651.412841796875,0.39664411544799805,291.8564453125,0.0,5991.2509765625,0.0,50345984.0,1773938075.1379285,964.509765625,,279.4736328125,22824.937027328677,0.0,279.4736328125,-57.53852462768555,0.0,50345984.0
6198.259600366,0.0,5.881812739971792e-06,0.318359375,-1795.5576171875,0.38849055767059326,302.3408203125,0.0,6158.34375,0.0,50599936.0,1773938152.1812563,990.6298828125,"{'path': 'media/html/render_50599936_e83f6048d8deba161d7c.html', 'size': 3863393.0, '_type': 'html-file', 'sha256': 'e83f6048d8deba161d7c3a086d6959f5d116ac5471f11c25ad765b8abe5fa87e'}",291.05078125,22778.841576608265,0.0,291.05078125,-58.02130889892578,0.0,50599936.0
6223.938864516,0.0,-6.73853082844289e-06,0.2705078125,-1647.605224609375,0.3817165791988373,250.994140625,0.0,6584.2626953125,0.0,50853888.0,1773938152.3874502,969.9833984375,,241.447265625,22833.532969449447,0.0,241.447265625,-57.83871078491211,0.0,50853888.0
6249.219922603,0.0,5.685791984433308e-05,0.34375,-1685.73486328125,0.38677486777305603,326.7216796875,0.0,6249.91650390625,0.0,51107840.0,1773938177.8597996,990.6279296875,,319.697265625,22757.137397295286,0.0,319.697265625,-57.9052848815918,0.0,51107840.0
6274.657712803,0.0,-5.630503801512532e-05,0.31640625,-1653.50830078125,0.3863999843597412,296.8798828125,0.0,6228.171875,0.0,51361792.0,1773938203.140812,981.3310546875,,287.8857421875,22841.664653734468,0.0,287.8857421875,-58.31551742553711,0.0,51361792.0
6275.505419718,0.0,5.658157169818878e-05,0.291015625,-1701.51025390625,0.38907167315483093,274.11328125,0.0,6199.642578125,0.0,51615744.0,1773938228.578589,955.0703125,,266.466796875,22817.09926661948,0.0,266.466796875,-58.08361053466797,0.0,51615744.0
