eval/episode_success_easy,eval/episode_reward_dist,training/critic_loss,training/sps,training/log_alpha,training/alpha_loss,_timestamp,training/actor_loss,eval/episode_success,eval/episode_success_any,eval/episode_success_hard,step,eval/episode_reward_near,eval/episode_reward_survive,eval/episode_dist,eval/episode_reward,training/entropy,_step,render,_runtime,eval/episode_reward_ctrl
327.3798828125,0.0,0.40158841013908386,22863.617308437024,0.0,-5.827762288390659e-05,1773931242.6080422,-61.794097900390625,318.662109375,0.3544921875,0.0,45520896.0,0.0,992.3955078125,6090.65234375,318.662109375,0.0,45520896.0,"{'path': 'media/html/render_45520896_3c3ccbb5a87a66e853ac.html', 'size': 3854681.0, '_type': 'html-file', 'sha256': '3c3ccbb5a87a66e853ac979f14f9154d5f40e8fcfbbaf04ab5220e75f2f93321'}",5572.07806936,-1734.650390625
313.1611328125,0.0,0.39024674892425537,22869.37794990083,0.0,3.628664126154035e-05,1773931242.8641763,-61.08760452270508,301.4296875,0.3388671875,0.0,45774848.0,0.0,977.505859375,6025.23046875,301.4296875,0.0,45774848.0,,5597.803092659,-1713.004150390625
316.5048828125,0.0,0.3932747542858124,22758.90442095448,0.0,-3.991575795225799e-05,1773931268.3323085,-61.77780532836914,301.8154296875,0.3310546875,0.0,46028800.0,0.0,981.24609375,6081.46435546875,301.8154296875,0.0,46028800.0,,5623.061734827,-1715.6788330078125
272.01953125,0.0,0.37801191210746765,22874.679223711883,0.0,1.0722026672738139e-05,1773931293.5909066,-61.7168083190918,259.0126953125,0.2890625,0.0,46282752.0,0.0,967.3212890625,6420.541015625,259.0126953125,0.0,46282752.0,,5648.482678477,-1602.86572265625
274.88671875,0.0,0.3916507661342621,22827.742424997396,0.0,-1.3751142432738561e-05,1773931319.0118353,-61.77236557006836,263.14453125,0.2880859375,0.0,46536704.0,0.0,989.5654296875,6756.41845703125,263.14453125,0.0,46536704.0,,5673.715594523,-1690.296630859375
306.681640625,0.0,0.378950834274292,22963.25444732655,0.0,6.774159555789083e-05,1773931395.785013,-62.985626220703125,297.1845703125,0.32421875,0.0,46790656.0,0.0,980.9853515625,6395.9423828125,297.1845703125,0.0,46790656.0,"{'path': 'media/html/render_46790656_17b6454fe54fd0b75c40.html', 'size': 3869557.0, '_type': 'html-file', 'sha256': '17b6454fe54fd0b75c406fdbff3a1de02a736bcb6ed0fd4492b544c762dad69f'}",5725.255075878,-1654.0399169921875
295.1298828125,0.0,0.37534475326538086,22820.528052306363,0.0,-1.4302345334726851e-05,1773931396.0071673,-62.59099578857422,285.2275390625,0.3134765625,0.0,47044608.0,0.0,976.4453125,6300.7568359375,285.2275390625,0.0,47044608.0,,5750.775619095,-1586.1611328125
309.103515625,0.0,0.38639140129089355,22821.375875053538,0.0,3.307539373054169e-05,1773931421.3049407,-62.5274543762207,299.310546875,0.33203125,0.0,47298560.0,0.0,987.7451171875,6147.0556640625,299.310546875,0.0,47298560.0,,5776.203135763,-1631.176025390625
264.7412109375,0.0,0.3665781319141388,22822.829641629607,0.0,9.081107236852404e-06,1773931446.7323415,-62.828346252441406,252.646484375,0.28125,0.0,47552512.0,0.0,986.3046875,6784.6953125,252.646484375,0.0,47552512.0,,5801.485583723,-1617.608642578125
311.556640625,0.0,0.3782753050327301,22836.727271300548,0.0,1.2022995178995188e-05,1773931472.0147867,-62.17893981933594,304.19921875,0.328125,0.0,47806464.0,0.0,994.2412109375,6545.7939453125,304.19921875,0.0,47806464.0,,5826.893052567,-1624.6832275390625
322.259765625,0.0,0.37263643741607666,22859.449955330634,0.0,-5.466513539431617e-05,1773931550.895208,-62.7160530090332,312.4755859375,0.3466796875,0.0,48060416.0,0.0,987.44140625,6160.85888671875,312.4755859375,0.0,48060416.0,"{'sha256': '2550467ad205a28655617acec889ffafc678d71044e02b87c1fee5f3c0885995', 'path': 'media/html/render_48060416_2550467ad205a2865561.html', 'size': 3864997.0, '_type': 'html-file'}",5880.36522575,-1637.0718994140625
286.5458984375,0.0,0.37137535214424133,22902.98537961499,0.0,0.00011095887748524547,1773931551.1147273,-62.82194137573242,276.962890625,0.3037109375,0.0,48314368.0,0.0,976.912109375,6473.0556640625,276.962890625,0.0,48314368.0,,5906.011721125,-1580.2314453125
306.0625,0.0,0.37509432435035706,22849.530576850142,0.0,-9.246668923879042e-05,1773931576.5409493,-63.43504333496094,290.1796875,0.32421875,0.0,48568320.0,0.0,979.4326171875,6440.29296875,290.1796875,0.0,48568320.0,,5931.251443211,-1682.7774658203125
293.6513671875,0.0,0.3831748962402344,22896.27312162653,0.0,-0.00010636913066264242,1773931601.780681,-62.63539505004883,286.427734375,0.3095703125,0.0,48822272.0,0.0,997.17578125,6589.43505859375,286.427734375,0.0,48822272.0,,5956.693890943,-1717.280517578125
315.4619140625,0.0,0.3781783878803253,22789.072651195114,0.0,0.00011353100126143545,1773931627.2231755,-63.01181411743164,307.5615234375,0.3330078125,0.0,49076224.0,0.0,987.138671875,6291.9443359375,307.5615234375,0.0,49076224.0,,5981.966123169,-1654.244140625
280.4443359375,0.0,0.35568660497665405,22832.968613303747,0.0,3.4677192161325365e-05,1773931704.0551023,-62.67497634887695,262.8369140625,0.3095703125,0.0,49330176.0,0.0,959.52734375,6444.4169921875,262.8369140625,0.0,49330176.0,"{'path': 'media/html/render_49330176_fee8bbf474b611f8dc55.html', 'size': 3868033.0, '_type': 'html-file', 'sha256': 'fee8bbf474b611f8dc555850b50c1e4392ddaf2566ab32d21f236137065d3771'}",6033.525115059,-1500.53662109375
302.44140625,0.0,0.36169180274009705,22791.000687334195,0.0,5.148950367583893e-05,1773931704.320555,-62.557193756103516,289.1494140625,0.326171875,0.0,49584128.0,0.0,967.4169921875,6409.236328125,289.1494140625,0.0,49584128.0,,6059.109333814,-1600.082763671875
311.498046875,0.0,0.3584582805633545,22791.84534208495,0.0,-1.1778887710534036e-05,1773931729.638025,-63.27676010131836,303.029296875,0.3388671875,0.0,49838080.0,0.0,993.3466796875,6381.88916015625,303.029296875,0.0,49838080.0,,6084.491135777,-1697.87744140625
289.8564453125,0.0,0.3516184389591217,22899.46531048354,0.0,-2.500078517186921e-05,1773931755.0205622,-63.5095100402832,280.3251953125,0.3056640625,0.0,50092032.0,0.0,980.62109375,6601.4541015625,280.3251953125,0.0,50092032.0,,6109.750371928,-1515.83203125
317.43359375,0.0,0.3578512668609619,22860.43510549627,0.0,3.1166450753516983e-06,1773931780.279615,-63.04206466674805,309.9404296875,0.3369140625,0.0,50345984.0,0.0,988.591796875,6450.0869140625,309.9404296875,0.0,50345984.0,,6135.176842248,-1587.640625
284.7744140625,0.0,0.36753833293914795,22820.371109330732,0.0,0.00011663188342936337,1773931859.3711236,-62.944252014160156,275.9306640625,0.3056640625,0.0,50599936.0,0.0,976.552734375,6607.078125,275.9306640625,0.0,50599936.0,"{'path': 'media/html/render_50599936_c94fd86b4172fae6f174.html', 'size': 3854577.0, '_type': 'html-file', 'sha256': 'c94fd86b4172fae6f17455c2bd878692739ee809dcbaca1b8f91459b3ad51b4f'}",6188.841154522,-1574.289794921875
310.4013671875,0.0,0.3503490090370178,22886.936957327922,0.0,-2.227895038231509e-06,1773931859.648876,-63.44465255737305,300.9541015625,0.34765625,0.0,50853888.0,0.0,994.96484375,6398.40966796875,300.9541015625,0.0,50853888.0,,6214.540250912,-1647.2335205078125
302.1572265625,0.0,0.3419601023197174,22846.27241914259,0.0,-5.2447539928834885e-05,1773931885.069605,-63.5384407043457,295.3798828125,0.318359375,0.0,51107840.0,0.0,995.20703125,6566.048828125,295.3798828125,0.0,51107840.0,,6239.81489697,-1636.176025390625
304.2080078125,0.0,0.346039742231369,22854.18074581332,0.0,2.4364875571336597e-05,1773931910.3440948,-63.27293014526367,296.2060546875,0.3203125,0.0,51361792.0,0.0,995.353515625,6737.56591796875,296.2060546875,0.0,51361792.0,,6265.243881833,-1698.037841796875
305.798828125,0.0,0.3253564238548279,22813.397393813586,0.0,9.429741476196796e-05,1773931935.7731445,-63.055965423583984,294.724609375,0.32421875,0.0,51615744.0,0.0,984.5830078125,6255.40185546875,294.724609375,0.0,51615744.0,,6266.064882794,-1636.983642578125
