eval/episode_reward_near,_timestamp,training/alpha_loss,step,_step,training/log_alpha,training/entropy,eval/episode_success_any,eval/episode_dist,eval/episode_success_easy,eval/episode_success_hard,training/actor_loss,eval/episode_reward_dist,eval/episode_reward_ctrl,render,training/sps,_runtime,eval/episode_success,training/critic_loss,eval/episode_reward_survive,eval/episode_reward
0.0,1773451886.1085365,2.480595640008687e-06,47298560.0,47298560.0,0.0,0.0,1.0,26.3486328125,0.0,0.0,-98.86730194091797,-26.3486328125,0.0,,48511.569379983484,1477.846431845,976.8369140625,0.014377811923623085,0.0,976.8369140625
0.0,1773451892.0645812,-1.1040935532946605e-05,47552512.0,47552512.0,0.0,0.0,1.0,26.817651748657227,0.0,0.0,-98.88868713378906,-26.817651748657227,0.0,,48495.9206590571,1483.802843828,971.48828125,0.015326377935707569,0.0,971.48828125
0.0,1773451898.0208204,7.109515536285471e-06,47806464.0,47806464.0,0.0,0.0,1.0,27.60348129272461,0.0,0.0,-98.88449096679688,-27.60348129272461,0.0,,48518.66487876209,1489.756084613,973.876953125,0.01598428376019001,0.0,973.876953125
0.0,1773451918.5458424,1.6697222235961817e-06,48060416.0,48060416.0,0.0,0.0,1.0,28.205644607543945,0.0,0.0,-98.87895965576172,-28.205644607543945,0.0,"{'_type': 'html-file', 'sha256': 'dccaa217fba4c958d0edc7b46efe6c6ca6cad2556a4a6a1446d95d8bc4973691', 'path': 'media/html/render_48060416_dccaa217fba4c958d0ed.html', 'size': 908121}",48540.91944208598,1504.327295281,976.65625,0.0181107334792614,0.0,976.65625
0.0,1773451918.7032557,-3.7255983897921396e-06,48314368.0,48314368.0,0.0,0.0,1.0,26.33614730834961,0.0,0.0,-98.8456802368164,-26.33614730834961,0.0,,48589.38176470172,1510.438679603,976.2353515625,0.020260756835341454,0.0,976.2353515625
0.0,1773451924.6567037,7.040908712951932e-06,48568320.0,48568320.0,0.0,0.0,1.0,28.539066314697266,0.0,0.0,-98.855224609375,-28.539066314697266,0.0,,48570.64833289634,1516.405378003,972.37890625,0.01598784700036049,0.0,972.37890625
0.0,1773451930.6234903,-2.227901859441772e-06,48822272.0,48822272.0,0.0,0.0,1.0,28.599281311035156,0.0,0.0,-98.82378387451172,-28.599281311035156,0.0,,48400.471621828925,1522.354288435,974.3173828125,0.017262697219848633,0.0,974.3173828125
0.0,1773451936.5723977,5.3263743211573455e-06,49076224.0,49076224.0,0.0,0.0,1.0,27.3099365234375,0.0,0.0,-98.78182220458984,-27.3099365234375,0.0,,48565.57695009721,1528.323705541,976.560546875,0.019885972142219543,0.0,976.560546875
0.0,1773451957.849426,1.3789732292934787e-05,49330176.0,49330176.0,0.0,0.0,1.0,26.741817474365234,0.0,0.0,-98.82886505126953,-26.741817474365234,0.0,"{'_type': 'html-file', 'sha256': '994cb8c48389d4b19f3dd8bf865f5dda8b1fa8e7f860c28258133940f0036bcf', 'path': 'media/html/render_49330176_994cb8c48389d4b19f3d.html', 'size': 907569}",48408.42565562476,1543.630821122,974.8173828125,0.018041949719190598,0.0,974.8173828125
0.0,1773451958.0100486,-5.382991730584763e-06,49584128.0,49584128.0,0.0,0.0,1.0,26.426542282104492,0.0,0.0,-98.82048797607422,-26.426542282104492,0.0,,48547.12959688293,1549.745726681,975.4716796875,0.015538983047008514,0.0,975.4716796875
0.0,1773451963.9636173,-6.653915534116095e-06,49838080.0,49838080.0,0.0,0.0,0.9990234375,27.8948974609375,0.0,0.0,-98.8143310546875,-27.8948974609375,0.0,,48589.06258824899,1555.70449721,966.4501953125,0.018158650025725365,0.0,966.4501953125
0.0,1773451969.9225087,1.0408971320430283e-05,50092032.0,50092032.0,0.0,0.0,0.998046875,28.91803741455078,0.0,0.0,-98.84349822998047,-28.91803741455078,0.0,,48475.20743897762,1561.654021878,970.9052734375,0.016846729442477226,0.0,970.9052734375
0.0,1773451975.8721352,-1.1424663171055727e-05,50345984.0,50345984.0,0.0,0.0,0.998046875,28.02729034423828,0.0,0.0,-98.83424377441406,-28.02729034423828,0.0,,48555.44400119671,1567.626797976,962.6826171875,0.018522262573242188,0.0,962.6826171875
0.0,1773451997.217577,1.3140151168045122e-05,50599936.0,50599936.0,0.0,0.0,0.9970703125,26.99599266052246,0.0,0.0,-98.90095520019531,-26.99599266052246,0.0,"{'_type': 'html-file', 'sha256': 'bfd723cfc81edb2f130660aac2f05b8fd87236779fa047c4ab70c6c84138f97d', 'path': 'media/html/render_50599936_bfd723cfc81edb2f1306.html', 'size': 908641}",48371.75021265776,1582.998976407,967.005859375,0.015065946616232395,0.0,967.005859375
0.0,1773451997.367671,7.794987141096499e-06,50853888.0,50853888.0,0.0,0.0,1.0,27.721965789794922,0.0,0.0,-98.89327239990234,-27.721965789794922,0.0,,48411.41569327011,1589.12414906,976.0869140625,0.014978268183767796,0.0,976.0869140625
0.0,1773452003.3417003,-3.0648021720480756e-07,51107840.0,51107840.0,0.0,0.0,1.0,26.672496795654297,0.0,0.0,-98.90028381347656,-26.672496795654297,0.0,,48386.2418331128,1595.079736559,966.1708984375,0.01547301560640335,0.0,966.1708984375
0.0,1773452009.2978103,-8.217115237130201e-07,51361792.0,51361792.0,0.0,0.0,1.0,25.90805435180664,0.0,0.0,-98.8978042602539,-25.90805435180664,0.0,,48497.086510562614,1601.036595911,976.2783203125,0.015655718743801117,0.0,976.2783203125
0.0,1773452015.2548165,-1.1754448223655345e-06,51615744.0,51615744.0,0.0,0.0,1.0,27.75058364868164,0.0,0.0,-98.87158203125,-27.75058364868164,0.0,,48480.45855737176,1601.614730968,972.359375,0.01536568533629179,0.0,972.359375
