eval/episode_success_easy,training/critic_loss,_timestamp,training/sps,eval/episode_success_hard,eval/episode_reward_survive,render,eval/episode_success_any,eval/episode_reward_dist,step,eval/episode_success,eval/episode_dist,eval/episode_reward_ctrl,training/actor_loss,training/alpha_loss,_runtime,eval/episode_reward,eval/episode_reward_near,_step,training/entropy,training/log_alpha
0.0,0.3424406349658966,1773453503.905433,49197.20181315489,0.0,0.0,,1.0,-26.260841369628906,47806464.0,980.251953125,26.260841369628906,0.0,-97.72586059570312,-6.0478425439214334e-05,1479.877318288,980.251953125,0.0,47806464.0,0.0,0.0
0.0,0.15486574172973633,1773453524.4742265,49131.10263845754,0.0,0.0,"{'path': 'media/html/render_48060416_f6c8c47d5d4e8b1eac56.html', 'size': 912133, '_type': 'html-file', 'sha256': 'f6c8c47d5d4e8b1eac56f16ac6f2edeb7949f1d2aa965fce79f9663fc0237737'}",1.0,-28.12286376953125,48060416.0,978.13671875,28.12286376953125,0.0,-97.81002807617188,1.8034523236565292e-05,1494.556401698,978.13671875,0.0,48060416.0,0.0,0.0
0.0,0.04387282207608223,1773453524.644113,49289.546891344355,0.0,0.0,,1.0,-30.223899841308594,48314368.0,979.2177734375,30.223899841308594,0.0,-97.95124816894531,2.5491455744486302e-05,1500.610128747,979.2177734375,0.0,48314368.0,0.0,0.0
0.0,0.14335300028324127,1773453530.5274963,49235.040005184426,0.0,0.0,,0.99609375,-26.442344665527344,48568320.0,970.9609375,26.442344665527344,0.0,-97.82577514648438,-7.90484500612365e-06,1506.491606198,970.9609375,0.0,48568320.0,0.0,0.0
0.0,0.12068530172109604,1773453536.408312,49201.04005904022,0.0,0.0,,0.9990234375,-29.296031951904297,48822272.0,980.0283203125,29.296031951904297,0.0,-97.88340759277344,-1.7327276509604417e-05,1512.365491761,980.0283203125,0.0,48822272.0,0.0,0.0
0.0,0.04456516355276108,1773453542.2829335,49275.64898609339,0.0,0.0,,1.0,-29.682008743286133,49076224.0,974.2587890625,29.682008743286133,0.0,-97.97119903564453,3.630981154856272e-05,1518.24394468,974.2587890625,0.0,49076224.0,0.0,0.0
0.0,0.04052724316716194,1773453563.4769204,49225.24911855465,0.0,0.0,"{'path': 'media/html/render_49330176_57a3c6f14624c05e241b.html', 'size': 909029, '_type': 'html-file', 'sha256': '57a3c6f14624c05e241bf50ef704bb95364a536b814c03f96a669fd969777c07'}",1.0,-27.345169067382812,49330176.0,974.9296875,27.345169067382812,0.0,-98.13520812988281,3.0620080906373914e-06,1533.559107532,974.9296875,0.0,49330176.0,0.0,0.0
0.0,0.039290282875299454,1773453563.6508846,49236.05959163565,0.0,0.0,,1.0,-28.97344207763672,49584128.0,977.0361328125,28.97344207763672,0.0,-98.16984558105469,1.025350866257213e-05,1539.607055393,977.0361328125,0.0,49584128.0,0.0,0.0
0.0,0.02904803305864334,1773453569.5243428,49328.34285395136,0.0,0.0,,1.0,-27.621562957763672,49838080.0,979.8017578125,27.621562957763672,0.0,-98.2918472290039,7.985257070686202e-06,1545.495467516,979.8017578125,0.0,49838080.0,0.0,0.0
0.0,0.0277547650039196,1773453575.4128275,49145.1934830124,0.0,0.0,,1.0,-28.889244079589844,50092032.0,980.4345703125,28.889244079589844,0.0,-98.42606353759766,4.6886439122317825e-06,1551.371288792,980.4345703125,0.0,50092032.0,0.0,0.0
0.0,0.018480531871318817,1773453581.288181,49268.337206767996,0.0,0.0,,1.0,-31.52688980102539,50345984.0,961.296875,31.52688980102539,0.0,-98.5228271484375,1.3485794625012204e-05,1557.26424096,961.296875,0.0,50345984.0,0.0,0.0
0.0,0.01569841429591179,1773453602.2994723,49091.91477015309,0.0,0.0,"{'path': 'media/html/render_50599936_ccde5b6fc9f7a99763d5.html', 'size': 913745, '_type': 'html-file', 'sha256': 'ccde5b6fc9f7a99763d56270631d791b2b4a22182fadbbebd1dcfea12bd22d88'}",1.0,-30.935842514038086,50599936.0,977.166015625,30.935842514038086,0.0,-98.60951232910156,8.440999408776406e-06,1572.381633208,977.166015625,0.0,50599936.0,0.0,0.0
0.0,0.01441225130110979,1773453602.4694464,49252.72488988268,0.0,0.0,,1.0,-29.074317932128906,50853888.0,978.81640625,29.074317932128906,0.0,-98.69019317626953,-5.544985924643697e-06,1578.468413433,978.81640625,0.0,50853888.0,0.0,0.0
0.0,0.012857506982982159,1773453608.385638,48937.14666769703,0.0,0.0,,1.0,-29.33633041381836,51107840.0,970.6103515625,29.33633041381836,0.0,-98.77804565429688,1.6205582141992636e-05,1584.348120134,970.6103515625,0.0,51107840.0,0.0,0.0
0.0,0.012992262840270996,1773453614.2654476,49225.78372831353,0.0,0.0,,1.0,-28.652347564697266,51361792.0,979.14453125,28.652347564697266,0.0,-98.77375793457031,2.151477474399144e-06,1590.255800132,979.14453125,0.0,51361792.0,0.0,0.0
0.0,0.016427261754870415,1773453620.1726987,48973.91246212017,0.0,0.0,,1.0,-29.203044891357422,51615744.0,973.36328125,29.203044891357422,0.0,-98.73009490966797,-2.0350076738395728e-05,1590.861973195,973.36328125,0.0,51615744.0,0.0,0.0
