training/sps,step,eval/episode_success_hard,_runtime,eval/episode_success_any,eval/episode_dist,eval/episode_reward,training/actor_loss,eval/episode_success_easy,eval/episode_reward_survive,eval/episode_success,eval/episode_reward_dist,_timestamp,training/entropy,eval/episode_reward_near,render,_step,eval/episode_reward_ctrl,training/log_alpha,training/critic_loss,training/alpha_loss
45082.672345229345,49330176.0,0.0,2506.981936105,0.0,489.3502502441406,0.0,-0.008277134038507938,4.0986328125,136.228515625,0.0,0.0,1774220228.0090108,0.0,0.0,"{'sha256': 'b25161f9b68ce29406915ab518e76cde6374705c4b2670990544f9a43c4e9dab', 'path': 'media/html/render_49330176_b25161f9b68ce2940691.html', 'size': 3949497.0, '_type': 'html-file'}",49330176.0,-544.668212890625,0.0,0.0008037442457862198,0.0
44879.37194557789,49584128.0,0.0,2515.932799956,0.001953125,1085.3031005859375,0.0048828125,-0.0023099356330931187,7.8857421875,301.6787109375,0.0048828125,0.0,1774220228.2509472,0.0,0.0,,49584128.0,-1206.31298828125,0.0,0.00048183766193687916,0.0
44560.0125188668,49838080.0,0.0,2524.628668149,0.0009765625,1620.8602294921875,0.8388671875,0.0031456714496016502,8.3564453125,458.9619140625,0.8388671875,0.0,1774220236.9593594,0.0,0.0,,49838080.0,-1835.5625,0.0,0.0002850131713785231,0.0
44768.9965238574,50092032.0,0.0,2533.279016126,0.001953125,2472.213623046875,1.044921875,0.005108742043375969,4.2880859375,709.966796875,1.044921875,0.0,1774220245.6552744,0.0,0.0,,50092032.0,-2839.171630859375,0.0,0.0005327073740772903,0.0
44873.314132315776,50345984.0,0.0,2541.969176189,0.0009765625,2407.2646484375,0.080078125,0.014903923496603966,12.365234375,693.3017578125,0.080078125,0.0,1774220254.3056984,0.0,0.0,,50345984.0,-2772.76171875,0.0,0.0005912517663091421,0.0
44791.482463943896,50599936.0,0.0,2570.602422795,0.0009765625,2366.1103515625,0.8701171875,0.02970120869576931,5.1923828125,682.0126953125,0.8701171875,0.0,1774220291.6294544,0.0,0.0,"{'size': 4059729.0, '_type': 'html-file', 'sha256': '5cc09f886ee921b9d05e53a5d6612ba982d1fa5c976a7fed99f565da2f1c5dce', 'path': 'media/html/render_50599936_5cc09f886ee921b9d05e.html'}",50599936.0,-2727.228515625,0.0,0.0004133796610403806,0.0
44836.01637186244,50853888.0,0.0,2579.606868731,0.0,1241.0865478515625,0.0,0.031508393585681915,2.5419921875,340.673828125,0.0,0.0,1774220291.8945577,0.0,0.0,,50853888.0,-1362.078857421875,0.0,0.0006360572879202664,0.0
44484.919274016094,51107840.0,0.0,2588.227198227,0.0009765625,1624.956787109375,0.0009765625,0.02533852867782116,6.115234375,439.3056640625,0.0009765625,0.0,1774220300.6334064,0.0,0.0,,51107840.0,-1756.8133544921875,0.0,0.0010442250641062856,0.0
45098.083846425536,51361792.0,0.0,2596.907466639,0.0,1342.95166015625,0.0,0.031889479607343674,4.4013671875,382.0849609375,0.0,0.0,1774220309.253363,0.0,0.0,,51361792.0,-1527.7626953125,0.0,0.0010349138174206018,0.0
44863.945137829345,51615744.0,0.0,2597.639056044,0.0,1073.9224853515625,0.0,0.023654459044337273,5.498046875,317.490234375,0.0,0.0,1774220317.9341424,0.0,0.0,,51615744.0,-1269.6376953125,0.0,0.0016337980050593615,0.0
