eval/episode_success_any,eval/episode_reward_near,training/log_alpha,step,eval/episode_reward_survive,training/entropy,eval/episode_success,eval/episode_reward_dist,eval/episode_dist,_timestamp,eval/episode_success_hard,training/alpha_loss,_step,render,training/sps,eval/episode_reward_ctrl,eval/episode_success_easy,_runtime,training/actor_loss,training/critic_loss,eval/episode_reward
0.0029296875,0.0,0.0,45520896.0,930.240234375,0.0,1.8125,0.0,3124.749755859375,1773783702.032575,0.0,3.872673460136866e-06,45520896.0,"{'size': 4063829.0, '_type': 'html-file', 'sha256': '70490c5c24c296f84cdd5380249febcd9580fad52f21a15f77b5535acc71d82d', 'path': 'media/html/render_45520896_70490c5c24c296f84cdd.html'}",41934.01092475206,-1992.8133544921875,33.447265625,2377.281167411,-0.9155372977256775,0.052077166736125946,1.8125
0.0048828125,0.0,0.0,45774848.0,935.0576171875,0.0,0.984375,0.0,3086.21240234375,1773783702.2256036,0.0,1.0049884622276295e-05,45774848.0,,42006.60933607117,-2147.23193359375,38.140625,2386.607310498,-1.0124843120574951,0.06057356670498848,0.984375
0.0068359375,0.0,0.0,46028800.0,938.8232421875,0.0,2.96875,0.0,3108.362548828125,1773783711.3584402,0.0,-1.882698711597186e-06,46028800.0,,41833.690115629506,-1997.54248046875,38.5439453125,2395.67495363,-1.0264631509780884,0.05430068448185921,2.96875
0.0029296875,0.0,0.0,46282752.0,949.0830078125,0.0,1.556640625,0.0,3251.49072265625,1773783720.4258547,0.0,-9.787896487978287e-06,46282752.0,,41964.15328071713,-1985.993896484375,29.9326171875,2404.783997773,-1.0689138174057007,0.05966680496931076,1.556640625
0.005859375,0.0,0.0,46536704.0,946.869140625,0.0,2.2548828125,0.0,3098.7978515625,1773783729.5348675,0.0,4.847405307373265e-06,46536704.0,,41929.36580142832,-2123.06103515625,54.29296875,2413.835278475,-1.0243442058563232,0.0576411634683609,2.2548828125
0.0029296875,0.0,0.0,46790656.0,905.3046875,0.0,1.3525390625,0.0,2969.70947265625,1773783767.8846836,0.0,-2.93272091766994e-06,46790656.0,"{'size': 4106097.0, '_type': 'html-file', 'sha256': '3e4153de1948dc64e70cc2a3f8fc708fb9d36f596eeb4c5ea10a3c278904435e', 'path': 'media/html/render_46790656_3e4153de1948dc64e70c.html'}",42048.18861935611,-2020.4996337890625,48.9208984375,2443.133147223,-1.074111819267273,0.056670892983675,1.3525390625
0.0078125,0.0,0.0,47044608.0,894.9169921875,0.0,2.9912109375,0.0,2870.0927734375,1773783768.1520834,0.0,-1.1862459359690547e-05,47044608.0,,41980.71241270686,-2017.8074951171875,55.505859375,2452.50388236,-1.0848565101623535,0.05795856565237045,2.9912109375
0.013671875,0.0,0.0,47298560.0,878.7041015625,0.0,11.580078125,0.0,2802.28515625,1773783777.2546601,0.0,4.1930334191420116e-06,47298560.0,,41792.338622691124,-1849.676513671875,56.3134765625,2461.593891722,-1.1516189575195312,0.06324254721403122,11.580078125
0.0029296875,0.0,0.0,47552512.0,946.814453125,0.0,1.083984375,0.0,3113.1826171875,1773783786.3448298,0.0,4.8611927923047915e-06,47552512.0,,42045.685632724766,-2099.64501953125,32.1083984375,2470.677051052,-1.0788052082061768,0.06361158192157745,1.083984375
0.001953125,0.0,0.0,47806464.0,923.6875,0.0,0.828125,0.0,3084.8193359375,1773783795.4278553,0.0,-8.52131904593989e-07,47806464.0,,41959.87834426216,-2116.544189453125,23.2822265625,2479.770525345,-0.9797108173370361,0.06214403733611107,0.828125
0.0,0.0,0.0,48060416.0,896.5986328125,0.0,0.0,0.0,3047.79248046875,1773783832.3702698,0.0,8.507276106684003e-06,48060416.0,"{'size': 4174873.0, '_type': 'html-file', 'sha256': 'd6a026f7032a7e275da8abe3dee38bb99fddadcfb0eaee622f6e0cadfd7c1c28', 'path': 'media/html/render_48060416_d6a026f7032a7e275da8.html'}",42044.334674915546,-1935.4691162109375,18.080078125,2507.618843196,-0.9455904960632324,0.050178803503513336,0.0
0.0107421875,0.0,0.0,48314368.0,879.48828125,0.0,6.478515625,0.0,2899.7412109375,1773783832.5733552,0.0,1.5462646842934191e-06,48314368.0,,41943.712217225,-1957.4342041015625,45.470703125,2516.944794343,-1.1952303647994995,0.055637240409851074,6.478515625
0.00390625,0.0,0.0,48568320.0,847.3544921875,0.0,0.77734375,0.0,2822.93359375,1773783841.6955233,0.0,-9.952148502634373e-06,48568320.0,,41979.15550960709,-1908.265625,31.94921875,2526.021771354,-1.431872844696045,0.06559131294488907,0.77734375
0.0029296875,0.0,0.0,48822272.0,844.310546875,0.0,1.0751953125,0.0,2820.80419921875,1773783850.7726939,0.0,-1.324323307017039e-06,48822272.0,,42019.41893765677,-1845.73681640625,24.208984375,2535.11130401,-1.4030698537826538,0.05833982303738594,1.0751953125
0.0068359375,0.0,0.0,49076224.0,930.478515625,0.0,0.9873046875,0.0,3080.058837890625,1773783859.8622847,0.0,2.7643127396004274e-06,49076224.0,,42112.99973027801,-2047.234619140625,39.5205078125,2544.19586302,-1.3188145160675049,0.05984257906675339,0.9873046875
0.0009765625,0.0,0.0,49330176.0,905.5439453125,0.0,0.158203125,0.0,3114.314453125,1773783898.2981176,0.0,1.5035017213449464e-06,49330176.0,"{'size': 4130145.0, '_type': 'html-file', 'sha256': 'b5636c402e4714f0273e564e9e310ff8ecfda7d94b859c8fb918f4ba67c1351d', 'path': 'media/html/render_49330176_b5636c402e4714f0273e.html'}",41985.87865067878,-2025.9686279296875,17.7265625,2573.546578167,-1.1925498247146606,0.06327620148658752,0.158203125
0.0087890625,0.0,0.0,49584128.0,897.9814453125,0.0,3.447265625,0.0,2992.675048828125,1773783898.4974072,0.0,1.5440874676642125e-06,49584128.0,,42113.79396228083,-1990.705078125,42.8974609375,2582.856551929,-1.3405803442001343,0.06081150099635124,3.447265625
0.005859375,0.0,0.0,49838080.0,947.73046875,0.0,3.845703125,0.0,3220.971923828125,1773783907.6075995,0.0,5.292391506372951e-06,49838080.0,,41885.92912149694,-2100.327880859375,27.091796875,2591.959401441,-1.3333721160888672,0.05884701386094093,3.845703125
0.00390625,0.0,0.0,50092032.0,856.5888671875,0.0,0.875,0.0,2876.31298828125,1773783916.7101636,0.0,-8.468704436381813e-06,50092032.0,,42010.76455779957,-1925.02490234375,35.5673828125,2601.044090114,-1.3378621339797974,0.060551609843969345,0.875
0.0029296875,0.0,0.0,50345984.0,928.8310546875,0.0,0.9296875,0.0,3074.91015625,1773783925.7949367,0.0,-1.6544179743505083e-05,50345984.0,,41984.167462432386,-2009.688720703125,31.76171875,2610.13882683,-1.4544129371643066,0.06542600691318512,0.9296875
0.0048828125,0.0,0.0,50599936.0,857.603515625,0.0,2.828125,0.0,2832.4189453125,1773783962.878264,0.0,8.822064046398737e-06,50599936.0,"{'sha256': 'f8d7dfec21f66eacbc943d70b0e490f2c658051957e11d1cd74f469ff5f25351', 'path': 'media/html/render_50599936_f8d7dfec21f66eacbc94.html', 'size': 4214593.0, '_type': 'html-file'}",42066.41230350431,-1945.88623046875,33.7236328125,2638.126745829,-1.4276878833770752,0.06424134969711304,2.828125
0.001953125,0.0,0.0,50853888.0,861.4921875,0.0,0.6455078125,0.0,2915.19970703125,1773783963.1177733,0.0,3.311984301035409e-06,50853888.0,,41926.44950687159,-2007.53271484375,23.607421875,2647.503140269,-1.2080262899398804,0.05575181171298027,0.6455078125
0.00390625,0.0,0.0,51107840.0,900.9638671875,0.0,1.2529296875,0.0,2922.02099609375,1773783972.2540202,0.0,1.0427189408801496e-05,51107840.0,,41897.73734557034,-1944.023681640625,48.3056640625,2656.574447486,-1.1740940809249878,0.05224836245179176,1.2529296875
0.009765625,0.0,0.0,51361792.0,913.873046875,0.0,4.927734375,0.0,2988.89501953125,1773783981.3254848,0.0,-4.5372169665824913e-07,51361792.0,,42065.67301869116,-1916.060302734375,41.859375,2665.669203484,-1.0431089401245117,0.05125383660197258,4.927734375
0.0029296875,0.0,0.0,51615744.0,906.9580078125,0.0,0.8388671875,0.0,2973.75927734375,1773783990.4201305,0.0,7.081476951498189e-07,51615744.0,,42012.723165024654,-1851.8489990234375,41.1376953125,2666.408594672,-1.2329028844833374,0.05905858427286148,0.8388671875
