training/sps,_step,step,training/alpha_loss,eval/episode_success,training/log_alpha,render,eval/episode_reward_dist,eval/episode_reward_near,eval/episode_success_any,eval/episode_reward,training/critic_loss,eval/episode_reward_ctrl,eval/episode_dist,training/actor_loss,training/entropy,eval/episode_success_hard,_timestamp,eval/episode_reward_survive,_runtime,eval/episode_success_easy
41967.25174888849,46028800.0,46028800.0,2.3293530375667615e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.02587944269180298,-2071.059814453125,3042.820556640625,-0.5975566506385803,0.0,0.0,1773770293.1086073,906.0771484375,6634.838936039,15.2705078125
41999.034964632396,46282752.0,46282752.0,-1.6307697023876244e-06,0.03125,0.0,,0.0,0.0,0.0009765625,0.03125,0.01882227137684822,-2095.798828125,3185.19580078125,-0.4064202606678009,0.0,0.0,1773770302.170459,937.4931640625,6643.940729319,26.2666015625
42006.957229803935,46536704.0,46536704.0,5.117080945638008e-07,0.609375,0.0,,0.0,0.0,0.0009765625,0.609375,0.025300782173871994,-2086.76318359375,3219.296875,-0.4818222224712372,0.0,0.0,1773770311.2724097,956.326171875,6652.990677018,17.2861328125
42077.67590406599,46790656.0,46790656.0,2.586851678643143e-06,0.00390625,0.0,"{'sha256': 'ef57a2ed98b2860363d2ccace6e0255624e7464bf114656450ad537d579f4433', 'path': 'media/html/render_46790656_ef57a2ed98b2860363d2.html', 'size': 4122341.0, '_type': 'html-file'}",0.0,0.0,0.0009765625,0.00390625,0.022321850061416626,-2202.10302734375,3257.57373046875,-0.5378198623657227,0.0,0.0,1773770348.3058426,945.7275390625,6680.973645619,25.1435546875
42044.33301531561,47044608.0,47044608.0,5.677706667484017e-06,0.412109375,0.0,,0.0,0.0,0.001953125,0.412109375,0.017250744625926018,-2126.314453125,3261.705078125,-0.48975858092308044,0.0,0.0,1773770348.4943721,973.47265625,6690.268177808,20.611328125
41810.843370024544,47298560.0,47298560.0,1.5354203242168296e-07,1.6875,0.0,,0.0,0.0,0.005859375,1.6875,0.019838765263557434,-1929.7926025390625,2988.057861328125,-0.5005857348442078,0.0,0.0,1773770357.599707,895.4951171875,6699.36202386,30.2724609375
42059.75137141634,47552512.0,47552512.0,4.420224740897538e-06,0.857421875,0.0,,0.0,0.0,0.001953125,0.857421875,0.02068399079144001,-1943.42431640625,3082.776123046875,-0.5256571173667908,0.0,0.0,1773770366.6932588,899.767578125,6708.44860662,19.6015625
41973.40209190825,47806464.0,47806464.0,-4.10624988944619e-06,0.880859375,0.0,,0.0,0.0,0.0009765625,0.880859375,0.025655945762991905,-2253.29931640625,3275.26416015625,-0.5759035348892212,0.0,0.0,1773770375.7801766,974.9697265625,6717.548661823,37.9951171875
42045.08316784143,48060416.0,48060416.0,-3.513193405524362e-06,9.8837890625,0.0,"{'path': 'media/html/render_48060416_dfe2bfb1273162285d31.html', 'size': 4105229.0, '_type': 'html-file', 'sha256': 'dfe2bfb1273162285d31c6ec5b4b74307ec04e3705065ceb13744d2e7e489204'}",0.0,0.0,0.017578125,9.8837890625,0.02254336327314377,-2003.4228515625,2931.009765625,-0.6008113026618958,0.0,0.0,1773770414.3500144,905.3798828125,6747.017790744,57.5869140625
41941.736917904636,48314368.0,48314368.0,1.8655585165561206e-07,2.6337890625,0.0,,0.0,0.0,0.0029296875,2.6337890625,0.0263014268130064,-1988.361328125,2962.6474609375,-0.5100841522216797,0.0,0.0,1773770414.5605402,881.4833984375,6756.354724021,35.8720703125
41901.98809004535,48568320.0,48568320.0,1.8281604070580215e-06,0.4462890625,0.0,,0.0,0.0,0.001953125,0.4462890625,0.02324465662240982,-1974.8104248046875,3016.735595703125,-0.39280664920806885,0.0,0.0,1773770423.686204,902.9033203125,6765.43476223,17.0283203125
42027.338945912095,48822272.0,48822272.0,7.439271030307282e-07,1.7333984375,0.0,,0.0,0.0,0.0029296875,1.7333984375,0.020039213821291924,-1839.950439453125,2926.525390625,-0.32850006222724915,0.0,0.0,1773770432.766244,851.40625,6774.52267557,23.51953125
42119.05463236811,49076224.0,49076224.0,1.267606876353966e-06,3.1416015625,0.0,,0.0,0.0,0.0048828125,3.1416015625,0.029079992324113846,-2041.853759765625,3109.5380859375,-0.47135964035987854,0.0,0.0,1773770441.8541317,926.12890625,6783.613996727,33.8056640625
41979.06947794628,49330176.0,49330176.0,-1.0613107406243216e-06,0.455078125,0.0,"{'path': 'media/html/render_49330176_17af9d9d44c7f6fd9d08.html', 'size': 4115745.0, '_type': 'html-file', 'sha256': '17af9d9d44c7f6fd9d087693eaecfb6ee828f78cab128207d4ba97de3758ea05'}",0.0,0.0,0.0009765625,0.455078125,0.029216637834906578,-1976.2431640625,3018.4736328125,-0.4164276719093323,0.0,0.0,1773770480.4898555,887.7919921875,6813.157605684,30.6552734375
42114.881292825514,49584128.0,49584128.0,9.972217412723694e-06,1.4580078125,0.0,,0.0,0.0,0.001953125,1.4580078125,0.02473822981119156,-1988.282958984375,3083.49462890625,-0.4865521788597107,0.0,0.0,1773770480.691656,898.3271484375,6822.473860704,28.6796875
41892.513687872284,49838080.0,49838080.0,-1.5230622921080794e-05,3.677734375,0.0,,0.0,0.0,0.005859375,3.677734375,0.035537246614694595,-1891.370849609375,2752.2041015625,-0.6094600558280945,0.0,0.0,1773770489.8052473,835.9521484375,6831.566715383,43.064453125
42095.75879542517,50092032.0,50092032.0,8.631486707599834e-06,0.0,0.0,,0.0,0.0,0.0,0.0,0.02493695169687271,-2053.03564453125,3145.005615234375,-0.5167216658592224,0.0,0.0,1773770498.8982286,922.306640625,6840.648819604,21.716796875
42025.770291883186,50345984.0,50345984.0,4.081457973370561e-06,0.51953125,0.0,,0.0,0.0,0.0029296875,0.51953125,0.020795486867427826,-1824.840087890625,2968.9921875,-0.4057784676551819,0.0,0.0,1773770507.9802644,859.7939453125,6849.735641683,22.4228515625
42131.6096120418,50599936.0,50599936.0,2.7419746402301826e-06,0.9638671875,0.0,"{'sha256': '8d082f3b2dd4c11e478bf04e288d388ae9b15782557052567fa402e939da26d5', 'path': 'media/html/render_50599936_8d082f3b2dd4c11e478b.html', 'size': 4138333.0, '_type': 'html-file'}",0.0,0.0,0.001953125,0.9638671875,0.02141408994793892,-1974.9169921875,3222.914794921875,-0.4491330683231354,0.0,0.0,1773770544.9768145,948.7333984375,6877.64462809,23.0556640625
41964.46575222654,50853888.0,50853888.0,-3.236472821299685e-06,0.3837890625,0.0,,0.0,0.0,0.0029296875,0.3837890625,0.0240370724350214,-1764.48583984375,2779.98095703125,-0.48000991344451904,0.0,0.0,1773770545.1750727,848.6416015625,6886.984207533,34.7783203125
41853.56357060344,51107840.0,51107840.0,2.2546225864061853e-06,1.91796875,0.0,,0.0,0.0,0.0048828125,1.91796875,0.02193046733736992,-1880.2479248046875,3007.508544921875,-0.47998976707458496,0.0,0.0,1773770554.3158684,883.232421875,6896.056516665,34.3837890625
42089.99832169813,51361792.0,51361792.0,-2.4514522465324262e-06,3.830078125,0.0,,0.0,0.0,0.005859375,3.830078125,0.03003203682601452,-1839.0372314453125,2871.05224609375,-0.5920612812042236,0.0,0.0,1773770563.387986,872.8623046875,6905.151958139,48.3876953125
42038.32778123706,51615744.0,51615744.0,-3.6696449114970164e-06,3.853515625,0.0,,0.0,0.0,0.005859375,3.853515625,0.034732043743133545,-2025.477783203125,3109.999267578125,-0.687075674533844,0.0,0.0,1773770572.4832108,921.5615234375,6905.94753852,29.50390625
