eval/episode_reward,eval/episode_success,eval/episode_reward_near,training/entropy,eval/episode_reward_ctrl,eval/episode_reward_dist,eval/episode_dist,step,eval/episode_reward_survive,training/critic_loss,_timestamp,eval/episode_success_hard,eval/episode_success_any,training/log_alpha,training/sps,training/actor_loss,render,training/alpha_loss,_step,_runtime,eval/episode_success_easy
2.81640625,2.81640625,0.0,0.0,0.0,0.0,185.2534637451172,47520768.0,0.0,0.18162427842617035,1773863112.7908802,0.0,0.0546875,0.0,32320.296388198494,-2.914066791534424,"{'path': 'media/html/render_47520768_91bd49f1d8bf3659a9dc.html', 'size': 4757433.0, '_type': 'html-file', 'sha256': '91bd49f1d8bf3659a9dc6c32226240f1599fdd7eece9fc9a8555974ad50482ca'}",-5.79199731873814e-05,47520768.0,3311.413833476,22.447265625
2.505859375,2.505859375,0.0,0.0,0.0,0.0,209.10397338867188,47774720.0,0.0,0.18757948279380798,1773863113.0595472,0.0,0.056640625,0.0,32361.53862818188,-2.8919713497161865,,3.059086884604767e-05,47774720.0,3323.551981247,24.58984375
3.236328125,3.236328125,0.0,0.0,0.0,0.0,227.87493896484375,48028672.0,0.0,0.19653750956058502,1773863124.9284341,0.0,0.05859375,0.0,32168.127960759633,-2.8678321838378906,,-1.5564719433314167e-06,48028672.0,3335.346069807,21.29296875
4.16796875,4.16796875,0.0,0.0,0.0,0.0,208.20046997070312,48282624.0,0.0,0.18997113406658173,1773863136.722687,0.0,0.0703125,0.0,32406.14144830476,-2.860609531402588,,-1.072963004844496e-05,48282624.0,3347.164545361,24.791015625
3.59375,3.59375,0.0,0.0,0.0,0.0,192.47767639160156,48536576.0,0.0,0.19848810136318207,1773863148.541064,0.0,0.078125,0.0,32322.397198421022,-2.876392126083374,,-2.1787087462143973e-05,48536576.0,3358.94635971,24.10546875
2.642578125,2.642578125,0.0,0.0,0.0,0.0,143.48275756835938,48790528.0,0.0,0.20678125321865082,1773863198.234296,0.0,0.048828125,0.0,32464.323501662806,-2.9717721939086914,"{'sha256': 'aa31bd5ef93ba374157130847811df7e42ed61207dd18d92297264478ac91399', 'path': 'media/html/render_48790528_aa31bd5ef93ba3741571.html', 'size': 4716257.0, '_type': 'html-file'}",-3.846583786071278e-05,48790528.0,3396.857350751,23.208984375
4.91796875,4.91796875,0.0,0.0,0.0,0.0,169.4769287109375,49044480.0,0.0,0.2064986675977707,1773863198.4757712,0.0,0.068359375,0.0,32298.44043847932,-2.9879796504974365,,7.904101948952302e-06,49044480.0,3408.935742268,20.51953125
5.296875,5.296875,0.0,0.0,0.0,0.0,146.6837615966797,49298432.0,0.0,0.20364835858345032,1773863210.3122432,0.0,0.07421875,0.0,32278.41081975624,-2.9706177711486816,,5.5600437917746603e-05,49298432.0,3420.748128665,25.076171875
4.41015625,4.41015625,0.0,0.0,0.0,0.0,137.52198791503906,49552384.0,0.0,0.2228720784187317,1773863222.1245162,0.0,0.080078125,0.0,32370.908392603917,-2.989483594894409,,-1.3036753443884663e-05,49552384.0,3432.549122756,21.73828125
1.609375,1.609375,0.0,0.0,0.0,0.0,124.79999542236328,49806336.0,0.0,0.21686387062072754,1773863233.925402,0.0,0.029296875,0.0,32404.06818437847,-3.0060698986053467,,3.5750228562392294e-05,49806336.0,3444.336440067,16.37109375
2.55078125,2.55078125,0.0,0.0,0.0,0.0,114.78485870361328,50060288.0,0.0,0.21340411901474,1773863285.262816,0.0,0.041015625,0.0,32456.77859320873,-3.0404205322265625,"{'size': 4708337.0, '_type': 'html-file', 'sha256': '1ec11397b53a9c21da4b44ff39f1d94b3ab41f37d3288d102b4c6278f4d891cf', 'path': 'media/html/render_50060288_1ec11397b53a9c21da4b.html'}",-5.5622887884965166e-05,50060288.0,3483.885771776,17.34375
2.34765625,2.34765625,0.0,0.0,0.0,0.0,161.01513671875,50314240.0,0.0,0.22601084411144257,1773863285.5378158,0.0,0.060546875,0.0,32431.69699753932,-3.121880292892456,,2.237656372017227e-05,50314240.0,3496.033425171,16.72265625
4.32421875,4.32421875,0.0,0.0,0.0,0.0,147.21365356445312,50568192.0,0.0,0.22859294712543488,1773863297.4100697,0.0,0.060546875,0.0,32160.834667757263,-3.058344602584839,,2.5657460355432704e-05,50568192.0,3507.834576899,21.66796875
3.857421875,3.857421875,0.0,0.0,0.0,0.0,128.14930725097656,50822144.0,0.0,0.2434498369693756,1773863309.2110171,0.0,0.0625,0.0,32390.12220275916,-3.0969936847686768,,-6.54520554235205e-05,50822144.0,3519.643103716,17.845703125
3.72265625,3.72265625,0.0,0.0,0.0,0.0,190.1343994140625,51076096.0,0.0,0.23689353466033936,1773863321.0196807,0.0,0.064453125,0.0,32365.499487300283,-3.127351760864258,,1.475555109209381e-05,51076096.0,3520.341129739,21.498046875
