eval/episode_reward_dist,eval/episode_reward_near,training/actor_loss,training/critic_loss,_step,_runtime,eval/episode_success,eval/episode_reward_survive,render,eval/episode_success_hard,training/entropy,eval/episode_success_easy,training/log_alpha,eval/episode_success_any,step,eval/episode_dist,training/alpha_loss,training/sps,eval/episode_reward,_timestamp,eval/episode_reward_ctrl
0.0,0.0,-0.005135351326316595,6.0711055994033813e-05,47520768.0,3310.422819694,0.0234375,0.0,"{'_type': 'html-file', 'sha256': 'f4deafc4c7d8539fab987bc9e75bbdf7ada2a41e9c08185b9bddc13059d9b9b4', 'path': 'media/html/render_47520768_f4deafc4c7d8539fab98.html', 'size': 4712945.0}",0.0,0.0,19.57421875,0.0,0.001953125,47520768.0,270.0654602050781,3.107985049877193e-11,32296.61497594245,0.0234375,1773859574.6630993,0.0
0.0,0.0,-0.0055547174997627735,6.15906756138429e-05,47774720.0,3322.513996664,0.021484375,0.0,,0.0,0.0,23.716796875,0.0,0.005859375,47774720.0,265.6129150390625,3.120217625940391e-11,32271.77630273869,0.021484375,1773859574.8839097,0.0
0.0,0.0,-0.005668599624186754,6.086147186579183e-05,48028672.0,3334.336050056,0.0,0.0,,0.0,0.0,24.2421875,0.0,0.0,48028672.0,255.28912353515625,3.1303088593448436e-11,32165.06027591452,0.0,1773859586.75365,0.0
0.0,0.0,-0.005508380476385355,5.926153244217858e-05,48282624.0,3346.177058858,0.03125,0.0,,0.0,0.0,24.376953125,0.0,0.005859375,48282624.0,265.8062744140625,3.1393727895068224e-11,32310.0884954206,0.03125,1773859598.5759184,0.0
0.0,0.0,-0.006045069545507431,6.660218787146732e-05,48536576.0,3357.999832504,0.015625,0.0,,0.0,0.0,24.716796875,0.0,0.00390625,48536576.0,258.04638671875,3.146890734107011e-11,32263.52803583994,0.015625,1773859610.416806,0.0
0.0,0.0,-0.0053960601799190044,5.206416972214356e-05,48790528.0,3395.20057392,0.001953125,0.0,"{'path': 'media/html/render_48790528_d6d9f41e4bbcf6006fb0.html', 'size': 4706729.0, '_type': 'html-file', 'sha256': 'd6d9f41e4bbcf6006fb00aebf7a27971c29b6e81eb3bb0a53d4f2f12d5932a14'}",0.0,0.0,22.671875,0.0,0.001953125,48790528.0,264.17828369140625,3.153478173034685e-11,32315.898517306185,0.001953125,1773859659.4407966,0.0
0.0,0.0,-0.004910798277705908,5.120346031617373e-05,49044480.0,3407.343907639,0.0,0.0,,0.0,0.0,22.279296875,0.0,0.0,49044480.0,270.0814208984375,3.160009406921738e-11,32226.037848365228,0.0,1773859659.7169778,0.0
0.0,0.0,-0.004960714373737574,5.8756271755555645e-05,49298432.0,3419.169080548,0.01171875,0.0,,0.0,0.0,23.07421875,0.0,0.001953125,49298432.0,270.5682373046875,3.1655022353360707e-11,32202.17011700751,0.01171875,1773859671.5834846,0.0
0.0,0.0,-0.005526544060558081,6.12156800343655e-05,49552384.0,3430.994065444,0.037109375,0.0,,0.0,0.0,23.896484375,0.0,0.001953125,49552384.0,267.853515625,3.1711935161160554e-11,32320.281677605195,0.037109375,1773859683.4086845,0.0
0.0,0.0,-0.005482589825987816,5.6217755627585575e-05,49806336.0,3442.795508481,0.001953125,0.0,,0.0,0.0,21.72265625,0.0,0.001953125,49806336.0,269.63372802734375,3.174813884010419e-11,32326.567262372988,0.001953125,1773859695.2331188,0.0
0.0,0.0,-0.005619092378765345,6.048836439731531e-05,50060288.0,3482.614955309,0.03125,0.0,"{'path': 'media/html/render_50060288_f1f24df2283a31a03aa3.html', 'size': 4706789.0, '_type': 'html-file', 'sha256': 'f1f24df2283a31a03aa349682f65b350e665371231e603eafcb2094c37841c91'}",0.0,0.0,23.19140625,0.0,0.005859375,50060288.0,267.50189208984375,3.1765447910947486e-11,32421.24494096766,0.03125,1773859746.8551903,0.0
0.0,0.0,-0.005482702050358057,5.8035453548654914e-05,50314240.0,3494.722724234,0.0,0.0,,0.0,0.0,22.197265625,0.0,0.0,50314240.0,269.8520202636719,3.177081861482911e-11,32328.300936537213,0.0,1773859747.0661836,0.0
0.0,0.0,-0.005651519168168306,6.035481419530697e-05,50568192.0,3506.563203186,0.015625,0.0,,0.0,0.0,23.591796875,0.0,0.001953125,50568192.0,261.58642578125,3.1773049469219217e-11,32078.13835180309,0.015625,1773859758.9624245,0.0
0.0,0.0,-0.00568244606256485,6.145865336293355e-05,50822144.0,3518.396204661,0.0,0.0,,0.0,0.0,24.091796875,0.0,0.0,50822144.0,263.6031799316406,3.177481194827081e-11,32259.822674052437,0.0,1773859770.8029633,0.0
0.0,0.0,-0.005149645730853081,5.32812082383316e-05,51076096.0,3519.192468475,0.013671875,0.0,,0.0,0.0,22.955078125,0.0,0.00390625,51076096.0,271.01275634765625,3.1778767117796036e-11,32290.07477672627,0.013671875,1773859782.635804,0.0
